param,session,side,entry_time,exit_time,bars_held,entry_price,exit_price,stop_price,target_price,range_size,range_pct,exit_reason,price_pnl,risk_price,pnl,weekday,date,hour,rng,tgt,year,ehour,scale,pnl_vt
h01_r60_t3,1750982400000000000,-1,1750989670000000000,1750996655000000000,1397,3314.9515,3293.3635000000004,3322.1475,3293.3635000000004,7.195999999999913,0.2169752367513088,tp,21.587999999999738,7.195999999999913,43.035999999999476,Friday,2025-06-27,1,60,3.0,2025,2,0.8693211691426588,37.41210583522301
h02_r15_t3,1750982400000000000,-1,1750991295000000000,1750995935000000000,928,3314.7095,3297.6005,3320.4125,3297.6005,5.7029999999999745,0.17188160934592236,tp,17.108999999999924,5.7029999999999745,34.07799999999985,Friday,2025-06-27,2,15,3.0,2025,2,0.8693211691426588,29.624726802043394
h04_r30_t3,1750982400000000000,1,1750999070000000000,1751001100000000000,406,3295.4525000000003,3291.1285,3291.1285,3308.424500000002,4.324000000000524,0.13125919121694252,sl,-4.324000000000524,4.324000000000524,-8.788000000001048,Friday,2025-06-27,4,30,3.0,2025,4,0.8693211691426588,-7.639594434426597
h05_r60_t2,1750982400000000000,-1,1751006330000000000,1751029320000000000,4598,3289.3424999999997,3265.9844999999996,3301.0215,3265.9844999999996,11.679000000000087,0.3542114049764014,tp,23.358000000000175,11.679000000000087,46.57600000000035,Friday,2025-06-27,5,60,2.0,2025,6,0.8693211691426588,40.489502773988775
h06_r60_t3,1750982400000000000,-1,1751008245000000000,1751057875000000000,9918,3286.9345000000003,3274.697,3300.0005,3247.736500000001,13.065999999999804,0.39654400337969253,session_end,12.237500000000182,13.065999999999804,24.335000000000363,Friday,2025-06-27,6,60,3.0,2025,7,0.8693211691426588,21.154930651086918
h13_r30_t3,1750982400000000000,-1,1751031000000000000,1751032115000000000,223,3256.3685,3270.8365000000003,3270.8365000000003,3212.964499999999,14.468000000000302,0.4442346294526608,sl,-14.468000000000302,14.468000000000302,-29.076000000000604,Friday,2025-06-27,13,30,3.0,2025,13,0.8693211691426588,-25.27638231399247
h14_r15_t2,1750982400000000000,-1,1751033700000000000,1751034655000000000,191,3270.4755,3277.3765000000003,3277.3765000000003,3256.6734999999994,6.901000000000295,0.2110038459815721,sl,-6.901000000000295,6.901000000000295,-13.94200000000059,Friday,2025-06-27,14,15,2.0,2025,14,0.8693211691426588,-12.120075740187461
h00_r30_t1,1751241600000000000,-1,1751243970000000000,1751246180000000000,442,3263.1865,3269.8665,3269.8665,3256.5064999999995,6.680000000000291,0.20437475170227773,sl,-6.680000000000291,6.680000000000291,-13.500000000000583,Monday,2025-06-30,0,30,1.0,2025,0,0.8674948499871702,-11.711180474827303
h01_r60_t3,1751241600000000000,1,1751248840000000000,1751327995000000000,15038,3276.0425,3312.502,3259.5365,3325.5604999999996,16.505999999999858,0.5041627945512133,session_end,36.459499999999935,16.505999999999858,72.77899999999987,Monday,2025-06-30,1,60,3.0,2025,2,0.8674948499871702,63.135407687216144
h02_r15_t3,1751241600000000000,1,1751249770000000000,1751313455000000000,12730,3282.5254999999997,3309.0694999999996,3273.6775,3309.0694999999996,8.847999999999956,0.26975474056304155,tp,26.54399999999987,8.847999999999956,52.94799999999974,Monday,2025-06-30,2,15,3.0,2025,2,0.8674948499871702,45.93211731712046
h04_r30_t3,1751241600000000000,1,1751258975000000000,1751265395000000000,1284,3281.5325000000003,3294.9995000000017,3277.0434999999998,3294.9995000000017,4.4890000000004875,0.13693208379122473,tp,13.467000000001462,4.4890000000004875,26.794000000002924,Monday,2025-06-30,4,30,3.0,2025,4,0.8674948499871702,23.243657010558774
h05_r60_t2,1751241600000000000,1,1751263420000000000,1751274405000000000,2196,3291.4705000000004,3284.7625,3284.7625,3304.8865000000014,6.708000000000538,0.20394782547625565,sl,-6.708000000000538,6.708000000000538,-13.556000000001077,Monday,2025-06-30,5,60,2.0,2025,6,0.8674948499871702,-11.759760186427014
h06_r60_t3,1751241600000000000,1,1751267740000000000,1751274015000000000,1254,3295.6315,3287.9044999999996,3287.9044999999996,3318.812500000001,7.7270000000003165,0.2347060259185168,sl,-7.7270000000003165,7.7270000000003165,-15.594000000000634,Monday,2025-06-30,6,60,3.0,2025,7,0.8674948499871702,-13.527714690700481
h13_r30_t3,1751241600000000000,-1,1751290720000000000,1751291405000000000,137,3278.8965,3285.1945,3285.1945,3260.002499999999,6.298000000000229,0.19183127132992797,sl,-6.298000000000229,6.298000000000229,-12.736000000000459,Monday,2025-06-30,13,30,3.0,2025,13,0.8674948499871702,-11.048414409436997
h14_r15_t2,1751241600000000000,-1,1751292900000000000,1751294105000000000,241,3282.0545,3288.8765000000003,3288.8765000000003,3268.4105,6.822000000000116,0.20783481184354127,sl,-6.822000000000116,6.822000000000116,-13.784000000000233,Monday,2025-06-30,14,15,2.0,2025,14,0.8674948499871702,-11.957549012223357
h00_r30_t1,1751328000000000000,1,1751331020000000000,1751331920000000000,180,3313.4385,3316.9015000000004,3309.9755,3316.9015000000004,3.463000000000193,0.10459307991283384,tp,3.463000000000193,3.463000000000193,6.786000000000386,Tuesday,2025-07-01,0,30,1.0,2025,0,0.870315905882365,5.905963737318064
h01_r60_t3,1751328000000000000,1,1751340320000000000,1751359120000000000,3760,3321.0474999999997,3342.3354999999983,3313.9515,3342.3354999999983,7.095999999999549,0.213868768785273,tp,21.287999999998647,7.095999999999549,42.43599999999729,Tuesday,2025-07-01,1,60,3.0,2025,3,0.870315905882365,36.932725782021684
h02_r15_t3,1751328000000000000,-1,1751336355000000000,1751337280000000000,185,3315.6425,3318.0305,3318.0305,3308.4785,2.38799999999992,0.07201294423625554,sl,-2.38799999999992,2.38799999999992,-4.91599999999984,Tuesday,2025-07-01,2,15,3.0,2025,2,0.870315905882365,-4.278472993317567
h04_r30_t3,1751328000000000000,1,1751346005000000000,1751353940000000000,1587,3323.1875,3335.8325000000004,3318.9725,3335.8325000000004,4.2150000000001455,0.12684762290113138,tp,12.645000000000437,4.2150000000001455,25.150000000000873,Tuesday,2025-07-01,4,30,3.0,2025,5,0.870315905882365,21.888445032942236
h05_r60_t2,1751328000000000000,1,1751352280000000000,1751367880000000000,3119,3332.4485,3351.3745000000004,3322.9855,3351.3745000000004,9.463000000000193,0.2842716204368612,tp,18.926000000000386,9.463000000000193,37.71200000000077,Tuesday,2025-07-01,5,60,2.0,2025,6,0.870315905882365,32.821353442636415
h06_r60_t3,1751328000000000000,1,1751353850000000000,1751414395000000000,11298,3334.6475,3338.214,3325.1395,3363.1714999999995,9.50799999999981,0.2854090906157296,session_end,3.5664999999999054,9.50799999999981,6.992999999999811,Tuesday,2025-07-01,6,60,3.0,2025,7,0.870315905882365,6.086119129835214
h13_r30_t3,1751328000000000000,-1,1751376845000000000,1751414395000000000,6700,3346.1245,3338.251,3355.6085000000003,3317.6724999999988,9.484000000000378,0.2831222678320646,session_end,7.873499999999694,9.484000000000378,15.606999999999388,Tuesday,2025-07-01,13,30,3.0,2025,13,0.870315905882365,13.583020343105538
h14_r15_t2,1751328000000000000,-1,1751379340000000000,1751414395000000000,6201,3347.6855,3338.251,3354.4855,3334.0855000000006,6.799999999999727,0.20304001664927324,session_end,9.434499999999844,6.799999999999727,18.728999999999687,Tuesday,2025-07-01,14,15,2.0,2025,14,0.870315905882365,16.30014660127054
h00_r30_t1,1751414400000000000,-1,1751419495000000000,1751452760000000000,6643,3334.6375,3345.0665,3345.0665,3324.2084999999997,10.429000000000087,0.31232092419921414,sl,-10.429000000000087,10.429000000000087,-20.998000000000175,Wednesday,2025-07-02,0,30,1.0,2025,1,0.8809993411473788,-18.499224165412812
h01_r60_t3,1751414400000000000,-1,1751421780000000000,1751433845000000000,2404,3331.0545,3342.9575,3342.9575,3295.345500000001,11.902999999999793,0.3572035728759897,sl,-11.902999999999793,11.902999999999793,-23.945999999999586,Wednesday,2025-07-02,1,60,3.0,2025,2,0.8809993411473788,-21.096410223114766
h02_r15_t3,1751414400000000000,1,1751424220000000000,1751440230000000000,3192,3333.3955,3328.6144999999997,3328.6144999999997,3347.7385000000013,4.781000000000404,0.1435619549709236,sl,-4.781000000000404,4.781000000000404,-9.702000000000808,Wednesday,2025-07-02,2,15,3.0,2025,2,0.8809993411473788,-8.54745560781258
h04_r30_t3,1751414400000000000,-1,1751432890000000000,1751433555000000000,133,3339.4815,3342.1135,3342.1135,3331.5854999999997,2.632000000000062,0.07880040160660792,sl,-2.632000000000062,2.632000000000062,-5.404000000000123,Wednesday,2025-07-02,4,30,3.0,2025,5,0.8809993411473788,-4.760920439560543
h05_r60_t2,1751414400000000000,-1,1751436985000000000,1751450895000000000,2781,3336.6414999999997,3344.0305,3344.0305,3321.8634999999995,7.389000000000124,0.221305498778241,sl,-7.389000000000124,7.389000000000124,-14.918000000000248,Wednesday,2025-07-02,5,60,2.0,2025,6,0.8809993411473788,-13.142748171236814
h06_r60_t3,1751414400000000000,-1,1751440035000000000,1751448540000000000,1701,3329.9645,3339.4465,3339.4465,3301.5185,9.481999999999971,0.2844399327627427,sl,-9.481999999999971,9.481999999999971,-19.103999999999942,Wednesday,2025-07-02,6,60,3.0,2025,7,0.8809993411473788,-16.830611413279474
h13_r30_t3,1751414400000000000,-1,1751463420000000000,1751472505000000000,1817,3341.4515,3346.7005,3346.7005,3325.7045000000007,5.248999999999796,0.1569181737044362,sl,-5.248999999999796,5.248999999999796,-10.637999999999593,Wednesday,2025-07-02,13,30,3.0,2025,13,0.8809993411473788,-9.372070991125456
h14_r15_t2,1751414400000000000,-1,1751465700000000000,1751466345000000000,129,3334.3895,3338.5434999999998,3338.5434999999998,3326.081500000001,4.153999999999542,0.12456491116802218,sl,-4.153999999999542,4.153999999999542,-8.447999999999084,Wednesday,2025-07-02,14,15,2.0,2025,14,0.8809993411473788,-7.442682434012249
h00_r30_t1,1751500800000000000,-1,1751502805000000000,1751511000000000000,1638,3344.9224999999997,3349.9755,3349.9755,3339.8694999999993,5.053000000000338,0.15099400401705423,sl,-5.053000000000338,5.053000000000338,-10.246000000000677,Thursday,2025-07-03,0,30,1.0,2025,0,0.8860549843525071,-9.078519369676387
h01_r60_t3,1751500800000000000,1,1751508335000000000,1751545800000000000,7478,3348.2625,3341.9605,3341.9605,3367.168499999999,6.30199999999968,0.1883412239698929,sl,-6.30199999999968,6.30199999999968,-12.74399999999936,Thursday,2025-07-03,1,60,3.0,2025,2,0.8860549843525071,-11.291884720587783
h02_r15_t3,1751500800000000000,1,1751510895000000000,1751514670000000000,753,3349.2635,3345.8045,3345.8045,3359.6404999999995,3.4589999999998327,0.10332403795358161,sl,-3.4589999999998327,3.4589999999998327,-7.057999999999665,Thursday,2025-07-03,2,15,3.0,2025,2,0.8860549843525071,-6.253776079559698
h04_r30_t3,1751500800000000000,1,1751518140000000000,1751522100000000000,790,3350.6875,3360.3565,3347.4645,3360.3565,3.2229999999999563,0.09622491132484674,tp,9.668999999999869,3.2229999999999563,19.197999999999737,Thursday,2025-07-03,4,30,3.0,2025,4,0.8860549843525071,17.010483589599197
h05_r60_t2,1751500800000000000,1,1751522590000000000,1751534765000000000,2434,3360.5455,3350.2325,3350.2325,3381.1715000000004,10.313000000000102,0.3069930443586077,sl,-10.313000000000102,10.313000000000102,-20.766000000000204,Thursday,2025-07-03,5,60,2.0,2025,6,0.8860549843525071,-18.39981780506434
h06_r60_t3,1751500800000000000,-1,1751526930000000000,1751545815000000000,3776,3356.5675,3335.0005000000006,3363.7565,3335.0005000000006,7.188999999999851,0.21383496455987672,tp,21.566999999999553,7.188999999999851,42.993999999999104,Thursday,2025-07-03,6,60,3.0,2025,7,0.8860549843525071,38.095047997250894
h13_r30_t3,1751500800000000000,1,1751549555000000000,1751587195000000000,6505,3334.3185000000003,3330.933,3322.1425,3370.8465000000015,12.176000000000386,0.365389160011565,session_end,-3.38550000000032,12.176000000000386,-6.91100000000064,Thursday,2025-07-03,13,30,3.0,2025,13,0.8860549843525071,-6.123525996860743
h14_r15_t2,1751500800000000000,-1,1751552515000000000,1751561595000000000,1816,3326.4295,3334.7615,3334.7615,3309.7655000000004,8.33199999999988,0.25010712551658154,sl,-8.33199999999988,8.33199999999988,-16.80399999999976,Thursday,2025-07-03,14,15,2.0,2025,14,0.8860549843525071,-14.889267957059317
h00_r30_t1,1751587200000000000,1,1751591900000000000,1751600285000000000,1675,3331.2005,3336.4515,3325.9494999999997,3336.4515,5.251000000000204,0.15776356106398326,tp,5.251000000000204,5.251000000000204,10.362000000000407,Friday,2025-07-04,0,30,1.0,2025,1,0.8882991599980422,9.204555895900075
h01_r60_t3,1751587200000000000,-1,1751598080000000000,1751600000000000000,384,3326.498,3334.3755,3334.3755,3302.8969999999995,7.867000000000189,0.23623663361446368,sl,-7.877500000000055,7.877500000000055,-15.89500000000011,Friday,2025-07-04,1,60,3.0,2025,3,0.8882991599980422,-14.11951514816898
h02_r15_t3,1751587200000000000,1,1751595985000000000,1751597375000000000,277,3331.3445,3328.8855000000003,3328.8855000000003,3338.7214999999997,2.4589999999998327,0.07383241423136547,sl,-2.4589999999998327,2.4589999999998327,-5.057999999999665,Friday,2025-07-04,2,15,3.0,2025,2,0.8882991599980422,-4.4930171512698
h04_r30_t3,1751587200000000000,1,1751605830000000000,1751613155000000000,1463,3342.3315000000002,3338.0525,3338.0525,3355.1685000000016,4.279000000000451,0.1280832280565563,sl,-4.279000000000451,4.279000000000451,-8.698000000000903,Friday,2025-07-04,4,30,3.0,2025,5,0.8882991599980422,-7.726426093663773
h05_r60_t2,1751587200000000000,1,1751609110000000000,1751613125000000000,803,3342.3455000000004,3338.4515,3338.4515,3350.133500000001,3.894000000000233,0.11660178558836763,sl,-3.894000000000233,3.894000000000233,-7.928000000000465,Friday,2025-07-04,5,60,2.0,2025,6,0.8882991599980422,-7.042435740464892
h06_r60_t3,1751587200000000000,-1,1751613090000000000,1751647495000000000,6856,3339.2884999999997,3335.168,3345.1775,3321.6214999999993,5.889000000000124,0.1761757126119141,session_end,4.120499999999538,5.889000000000124,8.100999999999075,Friday,2025-07-04,6,60,3.0,2025,7,0.8882991599980422,7.1961114951433185
h13_r30_t3,1751587200000000000,1,1751636160000000000,1751637685000000000,305,3335.7555,3332.3345,3332.3345,3346.018500000001,3.4210000000002765,0.10260490796976428,sl,-3.4210000000002765,3.4210000000002765,-6.982000000000553,Friday,2025-07-04,13,30,3.0,2025,13,0.8882991599980422,-6.202104735106822
h14_r15_t2,1751587200000000000,-1,1751638500000000000,1751639355000000000,171,3331.6525,3334.1765,3334.1765,3326.6045000000004,2.5239999999998872,0.07575476765060987,sl,-2.5239999999998872,2.5239999999998872,-5.187999999999774,Friday,2025-07-04,14,15,2.0,2025,14,0.8882991599980422,-4.608496042069643
h00_r30_t1,1751846400000000000,-1,1751848315000000000,1751850660000000000,469,3322.4485,3315.0915,3329.8055,3315.0915,7.356999999999971,0.2213224989497175,tp,7.356999999999971,7.356999999999971,14.573999999999941,Monday,2025-07-07,0,30,1.0,2025,0,0.9143850476693277,13.326247684732728
h01_r60_t3,1751846400000000000,-1,1751856555000000000,1751907015000000000,10088,3306.6975,3327.7705,3327.7705,3243.4785000000006,21.072999999999865,0.6353729963310658,sl,-21.072999999999865,21.072999999999865,-42.28599999999973,Monday,2025-07-07,1,60,3.0,2025,2,0.9143850476693277,-38.66568612574495
h02_r15_t3,1751846400000000000,-1,1751855565000000000,1751885140000000000,5911,3312.5815000000002,3296.7535000000007,3317.8575,3296.7535000000007,5.27599999999984,0.1591506735473041,tp,15.82799999999952,5.27599999999984,31.51599999999904,Monday,2025-07-07,2,15,3.0,2025,2,0.9143850476693277,28.817759162345652
h04_r30_t3,1751846400000000000,1,1751865485000000000,1751874320000000000,1767,3312.4235,3305.2985,3305.2985,3333.7985,7.125,0.21541966396044138,sl,-7.125,7.125,-14.39,Monday,2025-07-07,4,30,3.0,2025,5,0.9143850476693277,-13.158000835961627
h05_r60_t2,1751846400000000000,1,1751868640000000000,1751872035000000000,679,3315.1845000000003,3307.0895,3307.0895,3331.374500000001,8.095000000000255,0.24430017807205226,sl,-8.095000000000255,8.095000000000255,-16.33000000000051,Monday,2025-07-07,5,60,2.0,2025,6,0.9143850476693277,-14.931907828440588
h06_r60_t3,1751846400000000000,-1,1751871735000000000,1751896410000000000,4934,3308.3775,3315.3244999999997,3315.3244999999997,3287.536500000001,6.946999999999662,0.20988184893611658,sl,-6.946999999999662,6.946999999999662,-14.033999999999324,Monday,2025-07-07,6,60,3.0,2025,7,0.9143850476693277,-12.832479758990727
h13_r30_t3,1751846400000000000,-1,1751895390000000000,1751896370000000000,196,3306.7475,3312.6065,3312.6065,3289.1705,5.858999999999924,0.17691480686950997,sl,-5.858999999999924,5.858999999999924,-11.857999999999848,Monday,2025-07-07,13,30,3.0,2025,13,0.9143850476693277,-10.84277789526275
h14_r15_t2,1751846400000000000,1,1751897735000000000,1751907810000000000,2015,3318.8475,3329.8334999999997,3313.3545,3329.8334999999997,5.492999999999938,0.16559313498432887,tp,10.985999999999876,5.492999999999938,21.831999999999752,Monday,2025-07-07,14,15,2.0,2025,14,0.9143850476693277,19.962854360716538
h00_r30_t1,1751932800000000000,-1,1751935150000000000,1751942775000000000,1525,3331.9035000000003,3337.3805,3337.3805,3326.4265000000005,5.476999999999862,0.16433725533379295,sl,-5.476999999999862,5.476999999999862,-11.093999999999724,Tuesday,2025-07-08,0,30,1.0,2025,0,0.9152299860029651,-10.153561464716642
h01_r60_t3,1751932800000000000,1,1751942770000000000,1751945095000000000,465,3337.0515,3329.7974999999997,3329.7974999999997,3358.813500000001,7.25400000000036,0.21751623388063807,sl,-7.25400000000036,7.25400000000036,-14.648000000000721,Tuesday,2025-07-08,1,60,3.0,2025,2,0.9152299860029651,-13.406288834972093
h02_r15_t3,1751932800000000000,1,1751942725000000000,1751943930000000000,241,3336.4335,3332.9184999999998,3332.9184999999998,3346.978500000001,3.5150000000003274,0.10542595761037679,sl,-3.5150000000003274,3.5150000000003274,-7.1700000000006545,Tuesday,2025-07-08,2,15,3.0,2025,2,0.9152299860029651,-6.562198999641859
h04_r30_t3,1751932800000000000,-1,1751949000000000000,1751951545000000000,508,3329.4915,3332.9075000000003,3332.9075000000003,3319.2434999999996,3.4160000000001673,0.10258423070761549,sl,-3.4160000000001673,3.4160000000001673,-6.972000000000334,Tuesday,2025-07-08,4,30,3.0,2025,4,0.9152299860029651,-6.380983462412979
