session_date,hour,mean_abs_dev_pct,bar_range_pct,avg_spread
2024-06-11,17,0.14208079703596463,0.06551084314763578,0.0624999999999899
2024-06-11,18,0.27855088084741336,0.05292883219567585,0.06252361111111276
2024-06-11,19,0.2765981116106356,0.03748043768641346,0.06251805555556049
2024-06-11,20,0.33751292864248317,0.030228279257924665,0.062492998839407767
2024-06-11,22,0.3437532121305271,0.029052520609551276,0.06250219832649342
2024-06-11,23,0.2796481982945356,0.034371655910481504,0.0625063928953207
2024-06-12,0,0.01755443712525354,0.03187653261096051,0.06251600996817486
2024-06-12,1,0.07823768525245005,0.06750793647706832,0.06248611111112154
2024-06-12,2,0.026698165782758798,0.06673219963799888,0.06250277777776887
2024-06-12,3,0.05271033556590434,0.04176526252978694,0.06249305555554719
2024-06-12,4,0.015496506502949524,0.02997788253666707,0.0625099105461389
2024-06-12,5,0.029845405238223377,0.03768048623501675,0.06248248587569571
2024-06-12,6,0.07820669276689336,0.06061716657077028,0.06250767419962873
2024-06-12,7,0.04655612110414728,0.049097983454273755,0.06250833333332113
2024-06-12,8,0.049879037973812566,0.05062938626040207,0.06252584745762162
2024-06-12,9,0.02342035849495912,0.051747396262077756,0.06250555555555164
2024-06-12,10,0.019572858656540525,0.04002475397211053,0.062489995291894994
2024-06-12,11,0.03124296505766377,0.0520562767069783,0.06251188794727364
2024-06-12,12,0.39695248404925937,0.17409401403948546,0.07153611111110901
2024-06-12,13,0.8066294163199506,0.19962762582173538,0.06247841337100004
2024-06-12,14,0.38014210709080515,0.14623407039487812,0.06252361111111844
2024-06-12,15,0.5943464814763307,0.13230404521859138,0.06250277777777519
2024-06-12,16,0.7818783319149771,0.08104025406093232,0.06249503295668898
2024-06-12,17,0.735521589652374,0.0838394541456324,0.06254305555554728
2024-06-12,18,0.30456573434183787,0.21440986843640936,0.06271447740113892
2024-06-12,19,0.0916899932656855,0.1034560033736224,0.06248750000001513
2024-06-12,20,0.13482388221602776,0.04993912528441136,0.06251910838364659
2024-06-12,22,0.1198792892944357,0.029936071340822875,0.062461864462322984
2024-06-12,23,0.047074095242119175,0.0327969273622269,0.06247032659331734
2024-06-13,0,0.03919296731442341,0.05950780652906209,0.06251666666666437
2024-06-13,1,0.22168569869504307,0.1189203004982486,0.06250000000000251
2024-06-13,2,0.09364961908843876,0.07694499405288698,0.06252058080807667
2024-06-13,3,0.06386375960146186,0.05600916463947705,0.06249722222221029
2024-06-13,4,0.1251058871833296,0.0463708519118733,0.06250211864406811
2024-06-13,5,0.17031362070113368,0.05203311005745583,0.06252638888888921
2024-06-13,6,0.03738499361097483,0.06396692442263671,0.06250138888889549
2024-06-13,7,0.076430901687193,0.07148027282675223,0.06251388888888666
2024-06-13,8,0.044608043112449126,0.05314370800724114,0.06248333333333625
2024-06-13,9,0.058950317471958495,0.05591700264317513,0.0625236111111273
2024-06-13,10,0.1441273223312948,0.05864889380464792,0.06248749999999872
2024-06-13,11,0.20333120262215124,0.09118274028812735,0.06248333333333689
2024-06-13,12,0.2844534875515882,0.19464844701441805,0.0626263888888799
2024-06-13,13,0.19777109123663564,0.1630435253618488,0.06248888888889358
2024-06-13,14,0.14664292786022146,0.1444877610663308,0.06252777777778218
2024-06-13,15,0.319629753662481,0.15921514016166868,0.06250833333332619
2024-06-13,16,0.6772228327776132,0.09561268927349457,0.06248611111111586
2024-06-13,17,0.461050452478269,0.07295956427413063,0.0625160781544295
2024-06-13,18,0.44137221545628064,0.04631704914264523,0.06248888888888789
2024-06-13,19,0.3410032598308148,0.041003015935208734,0.06248055555554149
2024-06-13,20,0.3291607662395739,0.022409316295369366,0.06250712589171324
2024-06-13,22,0.32899224456336135,0.01957888467905852,0.06249933075163717
2024-06-13,23,0.34644210131489733,0.021529843764927687,0.06250871227405919
2024-06-14,0,0.03683938516106357,0.04315822277819977,0.062480414312625805
2024-06-14,1,0.051368072385638654,0.06434260424352023,0.0625055555555649
2024-06-14,2,0.05018514813621366,0.03944987699067336,0.06252499999999626
2024-06-14,3,0.05259494197269616,0.05175511075364729,0.06245466101695072
2024-06-14,4,0.024744479203772114,0.04237153260499939,0.06251304143125937
2024-06-14,5,0.1219789597691953,0.05641015855545132,0.06247575329567437
2024-06-14,6,0.21036268067279817,0.06546328632078038,0.062493785310731326
2024-06-14,7,0.25585411189942936,0.07803124864958919,0.062505555555551
2024-06-14,8,0.4536593049263509,0.08234155178638648,0.06251581920904282
2024-06-14,9,0.4200638601689186,0.07388236403854045,0.06250833333333883
2024-06-14,10,0.7399698721147856,0.09983841538266944,0.06249305555555478
2024-06-14,11,0.8192937876041068,0.10437402867968645,0.06249027777776379
2024-06-14,12,0.7259732940263969,0.13750790600474866,0.06250833333333757
2024-06-14,13,0.6519552123806353,0.10847979894791521,0.06247222222223866
2024-06-14,14,0.648830125712955,0.13176982764829154,0.06250762711865818
2024-06-14,15,0.48911716042084746,0.10086939469175933,0.062490277777771386
2024-06-14,16,0.5238754640859589,0.07597240351929443,0.062494444444448995
2024-06-14,17,0.623213550443423,0.06062891274220846,0.062491666666659285
2024-06-14,18,0.6464130346694223,0.04092839158138375,0.06252572975518289
2024-06-14,19,0.5857240082185454,0.04200637541461866,0.06247989766082113
2024-06-14,20,0.5018450981446656,0.029940197947789335,0.06248565314896674
2024-06-17,0,0.011668437904518459,0.050743171082250106,0.06249722222221849
2024-06-17,1,0.04243301086497427,0.08632411914361605,0.06246527777776754
2024-06-17,2,0.07840747392665398,0.06411569700482427,0.06246249999999489
2024-06-17,3,0.10274811369697079,0.04395005163361739,0.06253135593220088
2024-06-17,4,0.0347723093328173,0.042249895273396114,0.06246944444443318
2024-06-17,5,0.158350117391254,0.0603187858269852,0.06248333333332235
2024-06-17,6,0.2524399161622559,0.06273125999266621,0.06250555555554659
2024-06-17,7,0.20528778327225652,0.07667895576922049,0.062494444444443936
2024-06-17,8,0.10367153669627249,0.060934350457247065,0.06252777777777206
2024-06-17,9,0.055709537283160825,0.050791450451801334,0.06252083333332936
2024-06-17,10,0.03560939938380622,0.05048982947589623,0.06250694444443829
2024-06-17,11,0.09451423064812338,0.06826663038966074,0.06254722222222552
2024-06-17,12,0.12141229031875682,0.07232596379012361,0.062486111111116495
2024-06-17,13,0.07571279313053973,0.10627518707893166,0.06249305555556236
2024-06-17,14,0.09627700706630743,0.09473731727160663,0.0625180555555605
2024-06-17,15,0.23623343643269656,0.10640391751842375,0.06253333333332624
2024-06-17,16,0.2617863148416192,0.06729623251761833,0.06250555555554721
2024-06-17,17,0.21078895399323785,0.05974112469640439,0.06252638888888416
2024-06-17,18,0.1344539780439523,0.04481932143948988,0.06252222222222487
2024-06-17,19,0.054728522133914305,0.04444951496201466,0.06249722222223428
2024-06-17,20,0.05666307213850452,0.02836883606948149,0.06246943428247248
2024-06-17,22,0.011623898452436594,0.01942494622008078,0.0625024093616415
2024-06-17,23,0.0297113298345579,0.025451994789260857,0.062489276330263833
2024-06-18,0,0.05289487162671269,0.05260763470925352,0.06251807909604315
2024-06-18,1,0.04383176965954475,0.06589283158150412,0.06249999999998863
2024-06-18,2,0.04319089435674225,0.04595970735963842,0.062481944444439504
2024-06-18,3,0.048752215645084286,0.036123429569846224,0.06250694444444901
2024-06-18,4,0.02675974964353389,0.03635350476892877,0.06249861111110642
2024-06-18,5,0.07285804279013713,0.05766387837597897,0.062472222222208995
2024-06-18,6,0.09853780911777443,0.054260756306789414,0.06249305555556298
2024-06-18,7,0.20543581450956042,0.05213888495017752,0.062491666666670644
2024-06-18,8,0.37470782539050834,0.05853651297142138,0.062556944444439
2024-06-18,9,0.3520790097969839,0.04554205479439879,0.062483333333333724
2024-06-18,10,0.42417038782865135,0.05806751493335338,0.06250138888888916
2024-06-18,11,0.34955307849769474,0.06685508442838954,0.0625263888888911
2024-06-18,12,0.16710526263395184,0.1321456381645949,0.06257638888889244
2024-06-18,13,0.10012892901708671,0.14957641007331626,0.06246805555555412
2024-06-18,14,0.2561715446911191,0.0890295747677505,0.06249999999999873
2024-06-18,15,0.2736290505091621,0.10667292680618293,0.0625083333333306
2024-06-18,16,0.40384349554364535,0.07030731329223376,0.06251388888889552
2024-06-18,17,0.43780864805661585,0.06650531566605297,0.06251388888889299
2024-06-18,18,0.40139908651812656,0.05285684359227172,0.06248611111111965
2024-06-18,19,0.3649861683678179,0.03898863028239244,0.06252361111112856
2024-06-18,20,0.3520129655597799,0.022636035222696745,0.0625310256358282
2024-06-18,22,0.2997911234283797,0.029576470710385216,0.06248403639805993
2024-06-18,23,0.29595670985411276,0.021477738106375693,0.06250814189528099
2024-06-19,0,0.01340957457607981,0.03571166950637969,0.06251596045197426
2024-06-19,1,0.04495911220309636,0.056437922962043,0.06252361111111529
2024-06-19,2,0.04907781066192806,0.03540858168852194,0.06249722222222734
2024-06-19,3,0.04588665416188795,0.0344119655941395,0.06249241996234379
2024-06-19,4,0.05520493820059783,0.01873018259797812,0.06250703736743322
2024-06-19,5,0.03935732844450139,0.035699288393488356,0.0625111111111159
2024-06-19,6,0.022352511459518814,0.035856330466031094,0.06252083333333126
2024-06-19,7,0.079468879890971,0.052280475108909076,0.06251527777778405
2024-06-19,8,0.1618025773320784,0.044532303407017595,0.06252638888888352
2024-06-19,9,0.04272506438900748,0.04624917054332856,0.0624819444444673
2024-06-19,10,0.04663292365828978,0.042471399812645014,0.06251111111110262
2024-06-19,11,0.06519763790900113,0.048588931546742466,0.06250555555555859
2024-06-19,12,0.0727740134556134,0.08091954946561208,0.06251111111111086
2024-06-19,13,0.028205087167116994,0.0678865492390179,0.06251527777778847
2024-06-19,14,0.1267765319552421,0.0739881681334639,0.06253611111110963
2024-06-19,15,0.08711863216101329,0.045644115469633664,0.062496445386062686
2024-06-19,16,0.054564912406975606,0.03309564115710795,0.06248888888888284
2024-06-19,17,0.03956937532182934,0.039177802271406104,0.06246494749109068
2024-06-19,22,0.031186297153884546,0.026311300910312824,0.06249832659904166
2024-06-19,23,0.010934014269499824,0.02123869559460223,0.06249400929871521
2024-06-20,0,0.012440464891429172,0.02713189850846543,0.062475612052728856
2024-06-20,1,0.1873317883992822,0.0964911832314355,0.06247777777776062
2024-06-20,2,0.10529431786618365,0.052397337832462136,0.06249378531072621
2024-06-20,3,0.03310927629013597,0.0366751471072207,0.0624736111111171
2024-06-20,4,0.18158695823064433,0.05009160436274808,0.06250277777777392
2024-06-20,5,0.2980495973186939,0.06169985894502265,0.06253611111110899
2024-06-20,6,0.31895774916919867,0.054444226938654465,0.062481944444450876
2024-06-20,7,0.2235881294953658,0.06905814900907926,0.06248333333334067
2024-06-20,8,0.11395899963114074,0.06601269121731092,0.06249444444444268
2024-06-20,9,0.10557898446233772,0.05738908361901307,0.062484722222224155
2024-06-20,10,0.08421026337235021,0.0505934881257085,0.06250833333332555
2024-06-20,11,0.12889921428433568,0.05521273599680423,0.06249861111110135
2024-06-20,12,0.10072697149906917,0.1279568919193726,0.06257083333333702
2024-06-20,13,0.19587283778165673,0.11273843534857998,0.06253472222221983
2024-06-20,14,0.8092979953247382,0.1460517505666304,0.06252777777777711
2024-06-20,15,0.7329717314956629,0.12459002935923283,0.0625041666666612
2024-06-20,16,0.6393173009612876,0.0786206282689686,0.06252499999999246
2024-06-20,17,0.6470420946384533,0.05134651607791716,0.06248194444444075
2024-06-20,18,0.7292508427302414,0.049701086356551,0.06249166666667381
2024-06-20,19,0.6827219816906345,0.03850603389053467,0.062495833333332494
2024-06-20,20,0.6494365830111306,0.023499790460155247,0.06249473109848249
2024-06-20,22,0.6303618955390465,0.04061066904700571,0.06250628610592694
2024-06-20,23,0.6379456059527989,0.03204809659837292,0.06251719397790449
2024-06-21,0,0.03292513126461604,0.04766968390730747,0.06248194444445845
2024-06-21,1,0.0820269666744703,0.07246712724516,0.0624902777777859
2024-06-21,2,0.05532782208768131,0.04574067873240786,0.06252768199236121
2024-06-21,3,0.032651587903744526,0.03489959118880978,0.06249583333333502
2024-06-21,4,0.04427390150568856,0.02821759902282168,0.0624909369114764
2024-06-21,5,0.09700016274335184,0.037244262146660316,0.0625060239301291
2024-06-21,6,0.06922667033646662,0.06840211098353764,0.06251805555555924
2024-06-21,7,0.12284404880614064,0.0746137488163831,0.06251805555556113
2024-06-21,8,0.16819743131292808,0.07780967764233694,0.06252222222221981
2024-06-21,9,0.11960604204628761,0.0493956022093396,0.06252777777777396
2024-06-21,10,0.028386971041220673,0.04944047146198249,0.06251805555555796
2024-06-21,11,0.15010574203522412,0.05710833276115812,0.062455555555550296
2024-06-21,12,0.10644423023937648,0.07957539500204944,0.062488888888892945
2024-06-21,13,0.40343577264832303,0.2041265104992936,0.06258749999999509
2024-06-21,14,1.154980174555221,0.18110881041160046,0.06248194444444582
2024-06-21,15,1.302676234446017,0.13286264226380984,0.06248888888888979
2024-06-21,16,1.309111918550988,0.08192701283836341,0.062488888888891675
2024-06-21,17,1.4864849483352491,0.10534974780601339,0.0625041666666593
2024-06-21,18,1.3760877840585202,0.06319160813136393,0.06250694444444649
2024-06-21,19,1.245036430078547,0.05720576357695898,0.062481379472697364
2024-06-21,20,1.2087712250311629,0.02977920297221308,0.06249249419798541
2024-06-24,0,0.034682074020371254,0.056814514991498,0.06252361111110392
2024-06-24,1,0.12386237140600559,0.07714713099923111,0.06251111111111149
2024-06-24,2,0.060181671289554046,0.058604408191585876,0.062484722222231746
2024-06-24,3,0.12124766347114423,0.04381422154039066,0.06249861111111083
2024-06-24,4,0.08884071056154624,0.03311915058075233,0.06246461864406941
2024-06-24,5,0.06999723208385959,0.0453114155451641,0.06248472222222354
2024-06-24,6,0.022818694650554833,0.05914700200656644,0.06251944444444019
2024-06-24,7,0.17557615612582633,0.06943084784175003,0.06250694444445155
2024-06-24,8,0.25213877325651946,0.06196629969227454,0.06250416666667256
2024-06-24,9,0.09050229898978808,0.10486677079389686,0.06251666666665553
2024-06-24,10,0.02875913115908776,0.05929947251789096,0.062489571563081964
2024-06-24,11,0.041974729579724174,0.05554696425287416,0.06251250000000191
2024-06-24,12,0.039378598755653464,0.08005861678298537,0.06249583333334574
2024-06-24,13,0.1673116324607856,0.10632023148619517,0.06248888888889926
2024-06-24,14,0.2172519522391837,0.10114161074149146,0.062487500000006295
2024-06-24,15,0.17229178753679983,0.06809767118310348,0.06247222222222731
2024-06-24,16,0.1614040358755793,0.049700419968127164,0.06250555555555731
2024-06-24,17,0.2237470216703165,0.04221960026095711,0.06253055555556052
2024-06-24,18,0.28822894206320576,0.040152359598773286,0.06247916666666622
2024-06-24,19,0.21693448794209239,0.04866787584106197,0.06250555555555921
2024-06-24,20,0.24185413212217444,0.024007284229609273,0.0625122400760781
2024-06-24,22,0.22640180157317172,0.020407701491900344,0.062487878093811844
2024-06-24,23,0.1310961583373176,0.027825461479449014,0.06250095431752956
2024-06-25,0,0.02099374044689704,0.03458665785965739,0.06250461068900737
2024-06-25,1,0.09677170581708683,0.06983787535532389,0.06249166666666119
2024-06-25,2,0.0794581470492137,0.053938774631664715,0.06252222222222359
2024-06-25,3,0.030622435958218758,0.04822051945975336,0.0625027777777676
2024-06-25,4,0.04455533790703798,0.0452230662518123,0.06252483521657062
2024-06-25,5,0.055013747565380196,0.05360869610766463,0.06250138888887906
2024-06-25,6,0.07792385242712087,0.05750619608055426,0.06249722222224376
2024-06-25,7,0.036227770696153724,0.061992229953989564,0.06252499999999246
2024-06-25,8,0.055545498689273075,0.07684335514402349,0.06251388888887718
2024-06-25,9,0.2170718211260726,0.05497858780710024,0.062470833333336244
2024-06-25,10,0.31886381135927216,0.05906324418564567,0.06253472222221981
2024-06-25,11,0.13104292325159816,0.0705255782285098,0.06247916666666495
2024-06-25,12,0.07103102402045826,0.09466592572484495,0.06254305555556496
2024-06-25,13,0.16923444164535173,0.1220396163782739,0.06255416666665686
2024-06-25,14,0.13462202421536265,0.12195991539608235,0.06249166666666181
2024-06-25,15,0.21635975483061934,0.11436410528971076,0.06252500000002593
2024-06-25,16,0.3029765209419759,0.07427496544585152,0.062480555555557905
2024-06-25,17,0.3520010950964321,0.049102084926150084,0.06250972222222358
2024-06-25,18,0.3301150836002876,0.0452610164177617,0.06247777777777008
2024-06-25,19,0.27405063208632235,0.027763064046570377,0.06251322975519495
2024-06-25,20,0.2909222963122536,0.02891238030883872,0.06249054843709376
2024-06-25,22,0.222713893814653,0.040968559997174414,0.06252920388163444
2024-06-25,23,0.2234573808449699,0.028279336009644593,0.062490628210054
2024-06-26,0,0.02833682018850359,0.06058764882841055,0.06249861111112661
2024-06-26,1,0.11821518863602348,0.11091036508846018,0.06247777777777957
2024-06-26,2,0.10445653105263165,0.0853440516167074,0.06252609126984428
2024-06-26,3,0.04203485813054759,0.05478189228523305,0.06252693032014672
2024-06-26,4,0.06630023684383099,0.0399799678388165,0.062497222222230496
2024-06-26,5,0.10327619113892499,0.05803773295728337,0.06249305555556803
2024-06-26,6,0.1614839036806106,0.08264807264532818,0.06252916666666188
2024-06-26,7,0.08882709973958548,0.07419236894975262,0.06251805555555165
2024-06-26,8,0.05309503179733801,0.06618127964084244,0.062493055555549716
2024-06-26,9,0.018440372443012196,0.05441378415117028,0.06252916666668902
2024-06-26,10,0.24738090280802608,0.07760238324163848,0.06254027777777083
2024-06-26,11,0.3008274438460799,0.08583646500561898,0.06248888888889546
2024-06-26,12,0.052454598320895905,0.09578443454543338,0.06248749999998924
2024-06-26,13,0.6478091905204485,0.14151971521488396,0.0624930555555516
2024-06-26,14,0.6862069226815245,0.12723690879447586,0.06247777777777957
2024-06-26,15,0.5238015566943189,0.10080477898275896,0.06251666666667322
2024-06-26,16,0.505956315299357,0.06542499941783099,0.06251805555555293
2024-06-26,17,0.4331195043127873,0.052650690882574215,0.06252222222221981
2024-06-26,18,0.46692499521259784,0.03632622540487111,0.06251388888888919
2024-06-26,19,0.5231976718982684,0.04194504077357928,0.062496468926554215
2024-06-26,20,0.5081183429665991,0.02966225567398016,0.06251345661948739
2024-06-26,22,0.46016164316666935,0.016630835954876966,0.06334587737460444
2024-06-26,23,0.45709194276842213,0.02424911919586962,0.06248655798308098
2024-06-27,0,0.01744910422261811,0.04678386143673776,0.06250343691149543
2024-06-27,1,0.02766785165750649,0.047818613693848426,0.06249861111110767
2024-06-27,2,0.013696760690440665,0.03516931117576733,0.06252587099810684
2024-06-27,3,0.013897462288441737,0.02808593728249774,0.06252488229755435
2024-06-27,4,0.051912269127680134,0.03398064871640625,0.06251737288136326
2024-06-27,5,0.03146286879680616,0.04623993117485274,0.06252989642184474
2024-06-27,6,0.05932339316989974,0.0663757062939396,0.062493667608286924
2024-06-27,7,0.08278983808082811,0.05502329786653432,0.06250000000000569
2024-06-27,8,0.22595553906066282,0.059020807275117014,0.0625083333333344
2024-06-27,9,0.45709162494845296,0.07256370681324197,0.0624861111111146
2024-06-27,10,0.5225012891441835,0.05775888626430983,0.06251464218455409
2024-06-27,11,0.5267308941821948,0.06560960493365033,0.06249802259887718
2024-06-27,12,0.7007554987816796,0.11917210699070294,0.06250484934086918
2024-06-27,13,0.7408055733759727,0.11536104917710924,0.062497951977400025
2024-06-27,14,0.8753973410896813,0.1214606041991866,0.06251111111111274
2024-06-27,15,0.8567829704268299,0.09725383436980346,0.06249270731866307
2024-06-27,16,0.7260321186259558,0.058897672262886044,0.06251457156308393
2024-06-27,17,0.6898695342593554,0.061080068295506426,0.06250332980440544
2024-06-27,18,0.5776165945667523,0.050086535419926116,0.06251499529191264
2024-06-27,19,0.645230143978173,0.034766362031933624,0.06249395334113236
2024-06-27,20,0.6229405277384609,0.031302861930912786,0.062489620803873804
2024-06-27,22,0.5874096948008378,0.02042895777118059,0.06252415845923255
2024-06-27,23,0.5911654916861087,0.019303997840256215,0.062460644308744595
2024-06-28,0,0.05658384673377733,0.05133041520578326,0.06249086141957024
2024-06-28,1,0.12889838272934787,0.07827464986917557,0.06248206214690289
2024-06-28,2,0.04405483255868472,0.04804073499238314,0.06249955273069858
2024-06-28,3,0.036603848077244185,0.044978512484971075,0.06248486346515566
2024-06-28,4,0.0778099595891535,0.034112425870489474,0.06251111111111401
2024-06-28,5,0.06231384866514313,0.041202370089331475,0.06247716572505441
2024-06-28,6,0.1605314195552552,0.054492818743168504,0.06251942090395053
2024-06-28,7,0.16188546082184216,0.05703162269464756,0.062464548022591625
2024-06-28,8,0.22371374460162,0.061968541741081316,0.0625152777777872
2024-06-28,9,0.18343271695548777,0.04953986675825954,0.06252024482110588
2024-06-28,10,0.37537171880459264,0.06751378275418342,0.062474999999981636
2024-06-28,11,0.38316297219937834,0.04371328283998159,0.06250694444444903
2024-06-28,12,0.3681423205973117,0.11922496201546026,0.0626569444444322
2024-06-28,13,0.22703992931672864,0.13967613841675255,0.06248036723164203
2024-06-28,14,0.09587799862647389,0.12095483263607434,0.06251141713747428
2024-06-28,15,0.06038254277079372,0.07513277838737142,0.062466525423729054
2024-06-28,16,0.1014296699763434,0.06546766972455759,0.06252916666667072
2024-06-28,17,0.0797132785550566,0.059971947784403894,0.06250555555555036
2024-06-28,18,0.04440799937758522,0.036362831879477746,0.06251024011299329
2024-06-28,19,0.11686974183135786,0.05185796637656826,0.06252083333333695
2024-06-28,20,0.09667829371183845,0.04035109885499526,0.062480241682354574
2024-07-01,0,0.02735528988337678,0.05566424896768083,0.06249649246704195
2024-07-01,1,0.0915311392514101,0.05980622135201675,0.06251527777779353
2024-07-01,2,0.04555239438125273,0.040514321925823764,0.06253611111110961
2024-07-01,3,0.04676551437303295,0.03937912158880473,0.0625160075329612
2024-07-01,4,0.06387672080831744,0.04461871905019306,0.0625180555555567
2024-07-01,5,0.15618256665754993,0.06995413610231459,0.06250767419962044
2024-07-01,6,0.07706377265547991,0.0742343930996764,0.06251944444442946
2024-07-01,7,0.030585711437599267,0.06799716493144184,0.062473611111120264
2024-07-01,8,0.04292160162391062,0.06957049246265502,0.06248194444444897
2024-07-01,9,0.1133913615409141,0.057996370662449816,0.06253194444443769
2024-07-01,10,0.20531700297315317,0.06053172613837234,0.062466666666651655
2024-07-01,11,0.4135943371129949,0.05989852709971832,0.06251666666668142
2024-07-01,12,0.27391714366718845,0.08031181529138753,0.0624833333333274
2024-07-01,13,0.09603773258301301,0.13781025002971226,0.06270138888888886
2024-07-01,14,0.16128188607891714,0.14326467449844363,0.06266805555555632
2024-07-01,15,0.039851265821976324,0.08808530754897416,0.0625138888888873
2024-07-01,16,0.09034545778960501,0.06494421206826893,0.06245277777777952
2024-07-01,17,0.06747902749113668,0.046940234084135404,0.06247638888888409
2024-07-01,18,0.062487711240379384,0.040481293866891914,0.06251035781544535
2024-07-01,19,0.13657800685609947,0.04070463652881226,0.062444444444429974
2024-07-01,20,0.1907925460873047,0.025037875111962725,0.06249112553980322
2024-07-01,22,0.17793411199984813,0.018965317774614663,0.06248527081727561
2024-07-01,23,0.18918700133410868,0.01781134435570019,0.06247212842188713
2024-07-02,0,0.014673444745480678,0.03932780210752207,0.06250962806026693
2024-07-02,1,0.020529066575475593,0.04563046291978922,0.06250416666666687
2024-07-02,2,0.022554366766181267,0.03753321464787427,0.06247916666666875
2024-07-02,3,0.147090411310329,0.052830152731193174,0.062491666666670026
2024-07-02,4,0.20255203367179972,0.032670494059823856,0.06245416666665734
2024-07-02,5,0.07205548469128895,0.04314495664879194,0.06251250000000001
2024-07-02,6,0.03418634522867446,0.051679326670973295,0.0624750000000088
2024-07-02,7,0.1483931283530992,0.07183862029110115,0.062486111111110805
2024-07-02,8,0.040056286259993565,0.06383459954514831,0.062490277777778956
2024-07-02,9,0.09910248707481917,0.06648485774277058,0.06252222222223115
2024-07-02,10,0.21469852551955493,0.05686425895096935,0.06249027777777516
2024-07-02,11,0.25212189199337426,0.06127650821238861,0.06250416666666436
2024-07-02,12,0.20318964774456008,0.09156326156216309,0.062476388888885966
2024-07-02,13,0.11335189999689176,0.10727999597836622,0.062479166666661166
2024-07-02,14,0.12439941087214779,0.14230155884130222,0.06252222222222421
2024-07-02,15,0.08228209062225053,0.07829529216945236,0.06248888888888852
2024-07-02,16,0.2216028436333587,0.06149657548132812,0.06250138888888854
2024-07-02,17,0.17295845125635248,0.05635605838752634,0.06252500000000888
2024-07-02,18,0.05552685363128518,0.04011716678382997,0.06246666666666493
2024-07-02,19,0.07901781562975015,0.034174687422045255,0.06251944444444903
2024-07-02,20,0.0804718609335025,0.03048287549863076,0.062453149377402956
2024-07-02,22,0.11084203708396383,0.01945382111055155,0.0625001792732791
2024-07-02,23,0.09705249975050485,0.020428032356330294,0.0624944044450517
2024-07-03,0,0.013498515420680729,0.0332086625820305,0.0624716816027014
2024-07-03,1,0.05256077625581539,0.05177521209534055,0.06251249999999624
2024-07-03,2,0.06034352305525734,0.049301423784550526,0.06246254584199972
2024-07-03,3,0.0427470621167115,0.038213642338859634,0.06246111111112656
2024-07-03,4,0.1280084544448546,0.033171980018960365,0.06250633239169663
2024-07-03,5,0.1279385721259345,0.05385789103265051,0.06247499999999869
2024-07-03,6,0.17763828284417504,0.07746321033467676,0.062509698681727
2024-07-03,7,0.4116537352416707,0.08695813235321129,0.06248133239171369
2024-07-03,8,0.501344377225387,0.06387314770287233,0.062475000000000586
2024-07-03,9,0.39299299472930077,0.05936533982716941,0.062483333333331205
2024-07-03,10,0.46803737911316773,0.06703046843632064,0.06248455124393872
2024-07-03,11,0.3436620962242564,0.06250263566494323,0.06251869114877152
2024-07-03,12,0.5066962720219009,0.11977909288365052,0.0625095574388049
2024-07-03,13,0.6129109592443035,0.1224084136654098,0.06247923728812694
2024-07-03,14,0.9465635535323589,0.13361720060240329,0.06257222222222623
2024-07-03,15,0.8894312417571787,0.07257562051386476,0.06250515536722633
2024-07-03,16,0.699615108039381,0.07242820652554713,0.062463159133703754
2024-07-03,17,0.5881220514275632,0.07659353003443352,0.06251254708097681
2024-07-03,18,0.5226761670751761,0.04223724354932584,0.0625069679849374
2024-07-03,19,0.43785850557096584,0.037620297167426486,0.06247654004359877
2024-07-03,20,0.42193387186042935,0.02350077731261838,0.062515063026782
2024-07-03,22,0.48589639166611936,0.02585755978972366,0.06406082553495492
2024-07-03,23,0.5186386326595526,0.025438723613788697,0.062477398031756094
2024-07-04,0,0.02329667040350819,0.03554406339842853,0.06247546918631988
2024-07-04,1,0.09644643663363388,0.06182907801843318,0.06251805555556746
2024-07-04,2,0.024655637970022348,0.050377490720340035,0.06248171072100037
2024-07-04,3,0.02244159737736437,0.04668149091019743,0.06249755747125043
2024-07-04,4,0.02862637904709651,0.03482746049951668,0.062493417292993986
2024-07-04,5,0.08518209437422457,0.04166491184057768,0.06246805555556673
2024-07-04,6,0.13995528572271929,0.06931222181325775,0.062493079096041924
2024-07-04,7,0.09999388824436299,0.050208779626656985,0.06251527777776952
2024-07-04,8,0.033454883160924896,0.055486295787991434,0.06252916666666757
2024-07-04,9,0.02874322847252941,0.046039183403707974,0.06250489642184721
2024-07-04,10,0.024242629099995514,0.039071454512241546,0.0624854048964188
2024-07-04,11,0.03628309316940278,0.03462282747550896,0.06252582391713256
2024-07-04,12,0.027074805009506056,0.03849187489543899,0.06248472222223048
2024-07-04,13,0.018799189699906276,0.03990185287212709,0.06251468926552582
2024-07-04,14,0.07802442548560708,0.05539125081689195,0.06247777777778777
2024-07-04,15,0.031116342694537048,0.07868560438016747,0.06249550376646929
2024-07-04,16,0.018571416138322402,0.03448523996840178,0.06251617231637917
2024-07-04,17,0.027314355662077978,0.017496821324443686,0.06251937753991217
2024-07-04,22,0.07803181655073371,0.03844571816865492,0.062485373031972505
2024-07-04,23,0.04329765866126862,0.021494253849694125,0.06248776951538268
2024-07-05,0,0.02927772340907404,0.03384352452857457,0.06249931813753814
2024-07-05,1,0.024341262960301462,0.04996869762392233,0.06248888888888788
2024-07-05,2,0.105154353007941,0.06249762801954317,0.062477586206890735
