param,trades,sessions,win_rate,pf,net_pnl,exp_usd,exp_R,mean_session,ci_lo,ci_hi,max_dd_pct,sharpe
C_t0.5_s0.4_r3_me0.35_h12,1356,302,41.5929203539823,1.0042498477286748,141.80544000006137,0.10457628318588597,0.014569432139756316,0.4695544370862899,-14.397969413907475,15.923742122517075,-14.535647319441239,0.05493508314101527
C_t0.2_s0.6_r2_me0.35_h12,4439,386,40.369452579409774,0.9937755376516886,-483.84960400030263,-0.10899968551482375,0.013383355923003609,-1.253496383420479,-14.429561023575955,12.244817427201756,-38.81622075105088,-0.15097781415569117
C_t0.2_s0.8_r1.5_me0_h48,4704,386,41.5391156462585,1.010839926759087,1266.3219600003517,0.2692010969388503,0.019738172420548573,3.280626839379131,-14.452562029533924,21.266921909327426,-36.99149307096523,0.2894916982598329
C_t0.35_s0.8_r2_me0.35_h12,2067,368,46.057087566521524,1.003955506441316,194.5652960000973,0.0941293159168347,0.007091658606468731,0.5287100434785136,-14.477324920923309,15.756263184510738,-31.85831639697708,0.05739377432033863
C_t0.2_s0.8_r3_me0_h12,5451,386,41.97394973399376,1.0114401591073938,1232.5512639986732,0.22611470629218,0.017407299255048872,3.193137989633851,-14.479756098449325,21.405711596888416,-41.02845374921312,0.2783431453765625
C_t0.35_s0.6_r3_me0_h12,3071,368,43.21068056007815,1.0134133744226144,917.8940180001673,0.2988909208727344,0.013077373043747394,2.4942772228265313,-14.726501704551081,20.008867858696206,-32.44792842484044,0.2310735853047961
C_t0.5_s0.8_r2_me0.35_h12,1253,302,47.08699122106943,1.0103686767699682,342.5299600000509,0.27336788507585863,0.008496573629262236,1.1342051655630772,-14.77320804635746,17.62331189072883,-16.928042100950666,0.12471820437461316
C_t0.2_s0.8_r3_me0.35_h24,2983,386,37.37847804223936,1.0039174460613531,283.9715359993438,0.09519662621499961,0.011497854342634048,0.7356775544024274,-14.795412852851603,16.75262943419552,-34.38491442983979,0.07366196327155855
C_t0.5_s0.6_r3_me0.35_h24,964,302,42.946058091286304,1.0185796721814144,593.6516700000984,0.6158212344399361,0.014187004732720224,1.965734006622838,-14.853561616721356,19.493726336092575,-19.75250390058885,0.20549988145491746
C_t0.5_s0.8_r2_me0.35_h48,748,302,45.855614973262036,1.0371517050355767,1258.008360000028,1.6818293582888075,0.020878568734328983,4.16559059602658,-14.901114324503068,23.743717897351043,-18.373498051401153,0.3830268205907082
C_t0.35_s0.8_r1.5_me0_h24,2141,368,45.44605324614666,1.0143195726635519,954.0844879999195,0.445625636618365,0.011233631909607028,2.5926208913041178,-15.01855346847858,21.219447858423234,-33.624344187348065,0.2318225106029493
C_t0.5_s0.4_r2_me0.35_h24,1261,302,39.809674861221254,0.9992939561207502,-26.280619999934345,-0.02084109436949591,0.01121016706314032,-0.08702192052958947,-15.40720002317895,15.872602417218697,-15.637154226780478,-0.00993341688260124
C_t0.35_s0.8_r1.5_me0.35_h24,1746,368,45.58991981672394,1.0015252304190156,82.80833999999277,0.0474274570446694,0.005625866527764739,0.22502266304344995,-15.566870618342147,17.18717969089652,-38.9062491352021,0.02228367035448336
C_t0.35_s0.4_r3_me0_h48,2448,368,29.28921568627451,1.0007388171528517,48.49572599996327,0.01981034558822029,0.012646242052644984,0.13178186413032075,-15.584551394021776,16.345210513450525,-28.015039923256214,0.01338498047898889
C_t0.35_s0.8_r2_me0_h24,1988,368,43.91348088531187,1.0135625565236814,856.5034920001194,0.43083676659965764,0.010967475581046774,2.3274551413046582,-15.673386470108687,21.189403586141818,-30.112917316664994,0.20483198286506668
C_t0.35_s0.4_r2_me0_h48,3085,368,35.040518638573744,0.9943803513962323,-428.625040000215,-0.13893842463540193,0.013091083471640978,-1.1647419565223374,-15.710939545924647,13.669344933694914,-21.75365658498167,-0.12711916371277082
C_t0.35_s0.6_r1.5_me0_h48,2314,368,41.83232497839239,1.0015186392081377,110.61534849978216,0.047802657087200585,0.010104670722525477,0.30058518614069635,-15.756902787704696,17.284010494021047,-25.63388005680231,0.029601064893492623
C_t0.5_s0.8_r1.5_me0_h24,1184,302,45.608108108108105,1.026283488785725,1081.1273199999541,0.9131142905405017,0.012912072420161692,3.5798917880793137,-15.788741402318385,23.554254198675274,-17.096366317978422,0.3234167872392173
