session_date,weekday,bars,ticks,open,high,low,close,range_pct,ret_pct,trendiness,realized_vol_pct,avg_spread,median_spread
2024-02-28,Wednesday,276,78853,2030.2675,2038.0245,2024.5745,2034.6035,0.6624742798670641,0.2135679165430177,0.3223791821561337,0.3980439314649432,0.0701807035918919,0.0629999999998744
2024-02-29,Thursday,276,89913,2034.678,2050.767,2028.1645,2044.2815,1.1108637337210097,0.4719911455277035,0.4248866275854522,0.5653753816760175,0.07058677635214,0.0629999999998744
2024-03-01,Friday,264,99737,2044.3525,2088.4095,2039.139,2083.415,2.410078496736724,1.91075169277314,0.7928172029916541,0.7362081899755271,0.062502934422045,0.0620000000003528
2024-03-04,Monday,276,100762,2083.691,2119.9845,2079.511,2114.7795,1.9423945297071428,1.4919918548383757,0.7681198809097373,0.7853673275114339,0.0706093940874653,0.0629999999996471
2024-03-05,Tuesday,276,125333,2114.6395,2141.9785,2110.5095,2128.4625,1.4881496349614225,0.6536811593654551,0.4392576821633939,0.966251806097157,0.0704252866552826,0.0629999999996471
2024-03-06,Wednesday,276,120511,2128.077,2152.3305,2123.704,2147.592,1.3451815888241028,0.9170250888478128,0.6817110020435493,0.8682884393684422,0.0726046171651348,0.0629999999996471
2024-03-07,Thursday,276,124446,2147.2505,2164.9025,2144.285,2161.7635,0.9601814040793234,0.6758876060338521,0.7039165757244921,0.7620836782982842,0.0708118799829606,0.0629999999996471
2024-03-08,Friday,264,137618,2161.942,2195.2145,2154.0525,2178.602,1.9039363683207164,0.7706034666979898,0.4047422379864863,1.1736995850848868,0.0633636479025189,0.0629999999996471
2024-03-11,Monday,276,103716,2181.6925,2189.112,2174.783,2183.6515,0.6567836668091482,0.0897926724320605,0.1367157512736274,0.6596188358244606,0.0711408037188806,0.0629999999996471
2024-03-12,Tuesday,276,131603,2183.651,2184.5835,2150.567,2157.015,1.5577809824005635,-1.2197919905699204,0.7830317639968892,0.986979565233087,0.0733067147308615,0.0629999999996471
2024-03-13,Wednesday,276,102995,2157.007,2179.9,2156.6305,2175.4615,1.0787864851620732,0.8555605058305247,0.7930767743183103,0.5503965559354433,0.0712037638693083,0.0629999999996471
2024-03-14,Thursday,276,106650,2175.549,2177.071,2152.749,2161.7200000000003,1.1179706823427151,-0.6356556437018759,0.5685798865224758,0.6257167665460096,0.070007603163896,0.0629999999996471
2024-03-15,Friday,252,96321,2161.7975,2172.812,2155.1915,2155.797,0.8150855942797599,-0.2775699389050131,0.3405408473085386,0.6914460144646802,0.0625842150795217,0.0620000000003528
2024-03-18,Monday,276,94258,2156.573,2163.705,2146.128,2161.7495,0.8150431262934188,0.2400336088785324,0.2945041816009615,0.5710045631377978,0.0709104514229635,0.0629999999996471
2024-03-19,Tuesday,276,97887,2162.1535,2162.9395,2147.2555,2157.109,0.7253879060852868,-0.233309059694419,0.321633511859223,0.5554483930798613,0.0706907178446229,0.0629999999996471
2024-03-20,Wednesday,275,131033,2157.154,2211.725,2149.6335,2203.651,2.878399038733442,2.155478931963126,0.7488464604656007,1.4588251494985949,0.0828763872708347,0.0629999999996471
2024-03-21,Thursday,276,142609,2204.071,2212.713,2166.3965,2181.5905,2.101406896601784,-1.0199535314424837,0.48536698584737,0.9952661608239594,0.0733347374847382,0.0629999999996471
2024-03-22,Friday,252,112524,2181.776,2186.1435,2157.086,2165.438,1.3318278320047472,-0.7488394775632209,0.5622644756087,0.7388600375951946,0.0625403664851945,0.0629999999996471
2024-03-25,Monday,276,103660,2168.418,2181.3805,2163.5125,2172.978,0.8240108687531827,0.2102915581774337,0.2552048354600316,0.7042867554337539,0.0754419727433859,0.0629999999996471
2024-03-26,Tuesday,276,110044,2172.983,2200.15,2167.641,2179.5665,1.4960540418401806,0.3029706168893052,0.2025131502045503,0.8006798671181592,0.0724736259682756,0.0629999999996471
2024-03-27,Wednesday,276,108593,2179.5625,2197.6855,2173.255,2191.069,1.1208900868867004,0.5279270495799024,0.4709891324369124,0.7632231919973953,0.0769578084872208,0.0629999999996471
2024-03-28,Thursday,252,124400,2190.8225,2236.4435000000003,2187.405,2232.737,2.2383602505451976,1.9131855729982623,0.8547263884498787,0.9200303827164676,0.0703335992023932,0.0629999999996471
2024-04-01,Monday,241,120334,2246.109,2265.828,2228.5715,2244.532,1.658712911973549,-0.0702103059112345,0.0423281843436654,1.1390582886347411,0.079674105905186,0.0630000000001018
2024-04-02,Tuesday,241,140844,2249.063,2279.4035,2246.7515,2276.5355,1.4518045959584078,1.2215086905079962,0.8413726571113506,1.0031962698779642,0.0624945192174259,0.0620000000003528
2024-04-03,Wednesday,265,150535,2279.9855,2302.7415,2265.447,2300.778,1.635734086905376,0.9119575541160448,0.5575218866052766,0.852348336634974,0.0716631618951103,0.0629999999996471
2024-04-04,Thursday,276,144184,2297.6005,2305.641,2279.9175,2288.9905,1.1195810585869936,-0.3747387763886771,0.3347133943670227,1.0108143086437165,0.0709762845849788,0.0629999999996471
2024-04-05,Friday,241,170567,2288.791,2330.626,2267.851,2323.616,2.7427143850181204,1.5215456544524957,0.5547590601354006,1.2317709079652372,0.0629240163763812,0.0629999999996471
2024-04-08,Monday,265,228771,2311.397,2354.242,2302.962,2338.5505,2.218571712258872,1.1747657369114823,0.5295144305772189,1.3195174463267014,0.0708289716650734,0.0629999999996471
2024-04-09,Tuesday,229,172102,2338.8835,2365.44,2337.871,2348.9445,1.178724806088031,0.4301625113008044,0.3649388806267969,1.1493783354056966,0.0625002921413945,0.0629999999996471
2024-04-10,Wednesday,252,223600,2354.999,2360.179,2319.321,2332.8325,1.7349476581518797,-0.9412530536106308,0.5425253316363924,1.7437531252241276,0.0628952191235069,0.0620000000003528
2024-04-11,Thursday,276,179201,2335.589,2379.6575000000003,2325.693,2377.1005,2.31053066271506,1.7773460998489063,0.7692371837041024,1.0078222268581232,0.0710047312871532,0.0629999999996471
2024-04-12,Friday,252,305876,2376.8875,2431.6245,2333.893,2344.482,4.111742772848941,-1.3633585939595312,0.3315768201654522,1.6141743349448334,0.0625034167053655,0.0629999999996471
2024-04-15,Monday,276,250872,2364.7455,2392.3395,2324.183,2381.9375,2.882191762284781,0.7270126954465082,0.2522429995671725,1.5386540459997506,0.0710015164381873,0.0629999999996471
2024-04-16,Tuesday,253,230973,2381.9975,2398.358,2363.0655,2383.6310000000003,1.4816346364763195,0.0685768981705634,0.0462846213784902,1.2731295326693937,0.0630542292176454,0.0629999999996471
2024-04-17,Wednesday,265,192097,2382.8035,2395.6815,2354.6545,2365.0085,1.7217953557647554,-0.7468093781128017,0.4337387574036623,1.0852379516805517,0.071242846290201,0.0629999999996471
2024-04-18,Thursday,276,168731,2367.9365,2392.9015,2364.119,2380.1035,1.2155097909086583,0.5138229002340381,0.422722140189367,0.9135413961866814,0.0703318702755418,0.0629999999996471
2024-04-19,Friday,252,255828,2379.967,2417.9935,2372.8615,2390.7765,1.8963288146432309,0.4541869698193228,0.2395085526898836,1.3639388223412567,0.0624953580901865,0.0620000000003528
2024-04-22,Monday,253,182974,2386.6055,2386.6055,2324.597,2329.7755,2.5981880960217496,-2.3812062781218084,0.9164872557794504,1.0449173628402062,0.0630209822610534,0.0629999999996471
2024-04-23,Tuesday,265,216298,2333.815,2334.4765,2291.431,2322.882,1.84442640055016,-0.4684604392378998,0.2539870602037394,1.4079007191301969,0.0709634231378758,0.0629999999996471
2024-04-24,Wednesday,276,155656,2323.326,2337.4535,2311.8065,2316.091,1.103891576128358,-0.3114070087452267,0.282099270869893,0.9558833554974636,0.0705601679956143,0.0629999999996471
2024-04-25,Thursday,265,171923,2316.3235,2344.972,2304.934,2332.508,1.7285150368676725,0.6987150110940827,0.4042284829412064,1.2045320179147974,0.0710767081534161,0.0629999999996471
2024-04-26,Friday,252,142386,2330.717,2352.6555,2326.318,2337.8625,1.130017071999717,0.3065794774741027,0.2713051732320904,0.9238346353563076,0.0625025555924322,0.0620000000003528
2024-04-29,Monday,265,151060,2336.0365,2346.81,2319.901,2334.448,1.151908371294717,-0.0679997936676201,0.059032294028031,0.8885696031083858,0.070718893129772,0.0629999999996471
2024-04-30,Tuesday,276,156909,2333.278,2336.2125,2285.0665,2290.734,2.1920234108408936,-1.8233575253356145,0.8318148046768109,0.9303144579176956,0.0709145600388921,0.0629999999996471
2024-05-01,Wednesday,276,179321,2291.356,2328.377,2281.6425,2324.462,2.039600131974256,1.444821319777469,0.7083845981020489,1.0670002780016636,0.0723543211377166,0.0629999999996471
2024-05-02,Thursday,276,148390,2323.948,2326.5705,2285.492,2303.9655,1.7676170034785472,-0.8598514252470201,0.4864466813539881,0.987916208282603,0.0707597446032242,0.0629999999996471
2024-05-03,Friday,252,172551,2304.343,2320.9125000000004,2277.179,2302.009,1.8978728427148337,-0.1012870045822098,0.0533686990522098,1.5578280359377796,0.0629120164554428,0.0620000000003528
2024-05-06,Monday,276,149524,2294.0295,2332.191,2291.8655,2326.043,1.7578457469705564,1.3955138763472754,0.7938773232817965,0.9912790763708906,0.0707676583318131,0.0629999999996471
2024-05-07,Tuesday,276,117659,2326.053,2330.026,2310.022,2315.1,0.8599976010864716,-0.4708835095331006,0.547540491901621,0.6965076726359802,0.0704588731361492,0.0629999999996471
2024-05-08,Wednesday,276,125099,2315.2675,2321.4355,2303.6845,2308.984,0.7666932654650145,-0.2713941261646874,0.3539800574615476,0.721275622483345,0.0716460117445575,0.0629999999996471
2024-05-09,Thursday,276,132855,2308.8335,2348.4245,2306.571,2346.6235,1.81275522899335,1.6367572629208829,0.9029113455266649,0.8486681242056852,0.070612241169303,0.0629999999996471
2024-05-10,Friday,252,147385,2346.66,2378.5755,2346.025,2360.646,1.3870991110770128,0.5959960113522997,0.4296708191886438,0.9109410483715352,0.0624983044085393,0.0620000000003528
2024-05-13,Monday,276,132040,2360.548,2364.5865,2332.1345,2338.5255,1.374765520548609,-0.9329401477961912,0.6786176506840932,0.7147686619786113,0.0700510510510524,0.0629999999996471
2024-05-14,Tuesday,276,135484,2338.49,2359.715,2334.834,2355.4895,1.0639771818566817,0.7269434549645436,0.683232185201565,0.720896431998897,0.0702971369142311,0.0629999999996471
2024-05-15,Wednesday,276,159501,2355.871,2392.0105,2351.848,2391.6945,1.7047834962101025,1.5206053302578948,0.8919638966697803,0.9607514912535928,0.0760954261070251,0.0629999999996471
2024-05-16,Thursday,276,140255,2391.8635,2397.448,2370.985,2378.1875,1.1063758446081784,-0.5717717587144889,0.5167970373729383,0.8042241443066885,0.0707889003833731,0.0629999999996471
2024-05-17,Friday,252,138390,2377.8205,2422.8315,2374.008,2414.045,2.053287874337042,1.523432908413409,0.7419480373180937,0.8650054793795228,0.0625031855588012,0.0629999999996471
2024-05-20,Monday,276,208672,2420.306,2450.125,2407.3735,2426.39,1.7663675584822685,0.2513731734747521,0.1423107961124136,1.2872019244372312,0.0708824958989021,0.0629999999996471
2024-05-21,Tuesday,276,172030,2426.235,2434.0285,2406.1375,2421.6345,1.1495588844444202,-0.1896147735071009,0.1649456814026029,0.9080709390595544,0.0702833343503991,0.0629999999996471
2024-05-22,Wednesday,276,171221,2421.759,2426.626,2375.0345,2382.07,2.130331713436409,-1.6388501085368052,0.7692933913532172,0.9365497607488028,0.0732267597087374,0.0629999999996471
2024-05-23,Thursday,276,192416,2382.2555,2383.782,2326.956,2332.0455,2.385386454139786,-2.10766645307357,0.8835744201597863,1.2459313208751603,0.0707212117525388,0.0629999999996471
2024-05-24,Friday,252,122902,2332.115,2347.485,2325.451,2333.98,0.9448076102593614,0.0799703273637979,0.0846419170373163,0.734654127066307,0.0625026908511059,0.0629999999996471
2024-05-27,Monday,230,95899,2337.2865,2358.586,2334.46,2352.4725,1.032222622258769,0.6497277933192911,0.6294454115891389,0.5491436901884809,0.071393831121483,0.0629999999996471
2024-05-28,Tuesday,276,146615,2352.512,2364.1895,2340.329,2359.785,1.0142562503400718,0.3091588905816286,0.3048133945223115,0.7506082511807337,0.0707598080893963,0.0629999999996471
2024-05-29,Wednesday,276,131554,2359.7485,2361.461,2334.606,2338.464,1.1380450077624995,-0.9019817154243432,0.7925712157884875,0.7129619987687136,0.0731320663063979,0.0629999999996471
2024-05-30,Thursday,276,156123,2338.478,2351.9475,2322.6275,2344.0065,1.2538069633325677,0.2364144541877192,0.1885572987721645,0.8042493398516183,0.0709025603688871,0.0629999999996471
2024-05-31,Friday,252,154764,2344.021,2359.791,2320.6265,2327.2915000000003,1.6708254746864608,-0.7137094761522812,0.4271598003293627,0.9919000638775184,0.0625014945200909,0.0629999999996471
2024-06-03,Monday,276,144741,2326.0675,2354.8465,2314.7805,2350.7290000000003,1.722477959044622,1.06022288691107,0.6155218888833425,0.8230128468606027,0.0704719620484125,0.0629999999996471
2024-06-04,Tuesday,276,148121,2350.74,2352.8955,2315.6465,2328.886,1.5845648604269402,-0.9296647013280848,0.5867003141023831,0.8439948378081612,0.0699337415799127,0.0629999999996471
2024-06-05,Wednesday,276,137158,2328.89,2357.5305,2325.927,2355.112,1.3570198678340202,1.1259441193014788,0.829718227411535,0.8042150630728103,0.0745845572551636,0.0629999999996471
2024-06-06,Thursday,276,138834,2355.108,2378.622,2353.436,2376.83,1.0694201709645457,0.922335621126494,0.8624632732470426,0.82226406098818,0.0624921827287165,0.0620000000003528
2024-06-07,Friday,252,197157,2376.8345,2387.798,2286.8235,2293.9015,4.248276436579821,-3.4892206419925325,0.8213261764108775,1.449736831717389,0.0629233726633938,0.0629999999996471
2024-06-10,Monday,276,120771,2298.5765,2313.858,2287.808,2310.0305,1.1333101160653205,0.4983084095743484,0.4396928982725391,0.7654660998779359,0.0624958244437671,0.0620000000003528
2024-06-11,Tuesday,276,133407,2310.026,2320.0505,2297.725,2315.1705,0.966460983556026,0.2227031210904265,0.2304315692817788,0.7155836493029899,0.0624990243902411,0.0620000000003528
2024-06-12,Wednesday,276,173398,2315.156,2341.7195,2310.7535,2320.649,1.3375340581801118,0.2372626293865268,0.1773881030807943,1.1058632983869,0.0629053865306357,0.0629999999996471
2024-06-13,Thursday,276,147005,2320.669,2326.8555,2295.563,2302.435,1.3484258203130226,-0.7857217035260058,0.582695534073657,1.0483791740589672,0.0625083485679454,0.0629999999996471
2024-06-14,Friday,252,128161,2302.4805,2336.66,2301.5995000000003,2332.926,1.5227273368873089,1.3222913288516367,0.8683703883287507,0.8084839765732577,0.0624962830213747,0.0620000000003528
2024-06-17,Monday,276,110976,2329.018,2329.0495,2310.0515,2320.745,0.8157085947811501,-0.3552140859366539,0.4354668912517169,0.7337413981153559,0.0625026898153776,0.0629999999996471
2024-06-18,Tuesday,276,120769,2320.734,2333.1775,2306.602,2328.3545,1.1451333931419938,0.3283659393967595,0.2867490733946686,0.7154975428880308,0.06250638557898,0.0629999999996471
2024-06-19,Wednesday,230,74157,2328.3715,2335.0595,2323.8015,2329.442,0.4835139066081083,0.0459763401158196,0.0950879374666751,0.470668128464704,0.0625076012278936,0.0629999999996471
2024-06-20,Thursday,276,128398,2329.4585,2365.608,2327.836,2360.847,1.6214927203038791,1.3474590768627142,0.8309991528116085,0.756404768420872,0.0625027661255992,0.0620000000003528
2024-06-21,Friday,252,136104,2360.8645,2368.835,2316.772,2321.6025,2.205251508504622,-1.6630348755720696,0.754124810325953,0.9780127798009008,0.0625033499170833,0.0629999999996471
2024-06-24,Monday,276,110713,2319.271,2334.7290000000003,2317.9625,2330.9765,0.7229211247844767,0.5047060046023095,0.6981480929233832,0.6291267585975301,0.0624992380371845,0.0620000000003528
2024-06-25,Tuesday,276,117975,2330.9695,2337.187,2315.536,2320.127,0.9288409822608078,-0.4651498014023864,0.5007851831324318,0.6570359451730415,0.0625073864672624,0.0629999999996471
2024-06-26,Wednesday,276,130303,2320.0765,2323.971,2293.6235,2298.501,1.3080387651010583,-0.9299477840493586,0.7109481835406548,0.7993782620425485,0.062534988438604,0.0629999999996471
2024-06-27,Thursday,276,117137,2298.5115,2331.036,2296.5295,2327.821,1.5012541812385956,1.2751513316335308,0.8493906945068285,0.6821371942902559,0.0625047589993915,0.0629999999996471
2024-06-28,Friday,252,116451,2327.7635,2339.9095,2319.081,2326.7375,0.8947859178992892,-0.0440766426657965,0.0492594281873326,0.6236925115087653,0.0625053420930386,0.0620000000003528
2024-07-01,Monday,276,116119,2325.0505,2338.584,2318.544,2332.322,0.8619167626681643,0.3127458951966974,0.3628493013972206,0.7430902234646869,0.0625121787436656,0.0620000000003528
2024-07-02,Tuesday,276,113080,2332.3165,2336.877,2319.1040000000003,2330.2795,0.7620320826954525,-0.0873380606791491,0.1146120519889632,0.6749304181121186,0.0624932667113525,0.0620000000003528
2024-07-03,Wednesday,276,119325,2330.277,2365.0265,2326.8995,2359.025,1.6361574181953455,1.2336730783507732,0.7540063472080175,0.741208994741548,0.0625445489762011,0.0620000000003528
2024-07-04,Thursday,230,72805,2358.9985,2362.64,2350.43,2356.821,0.5175925292025424,-0.0923061205846564,0.1783374283374471,0.4249324546254571,0.0624977729098207,0.0620000000003528
2024-07-05,Friday,252,128058,2356.853,2393.026,2348.9335,2391.656,1.8708209633778492,1.476672495060145,0.7893179112093913,0.8335300006800849,0.0629533399800592,0.0629999999996471
2024-07-08,Monday,276,123438,2386.165,2391.1885,2351.075,2361.811,1.6810865971129567,-1.020633527019289,0.607127276353337,0.7944055816793981,0.0625019547953566,0.0629999999996471
2024-07-09,Tuesday,276,123127,2361.8375,2371.6735,2349.422,2365.0655,0.942126628102054,0.1366732469951919,0.1450688717614582,0.7067692970046039,0.0624983171164556,0.0620000000003528
2024-07-10,Wednesday,276,102804,2365.0445,2386.7605,2363.4035,2372.9515,0.987592411051884,0.3343277473214628,0.3385280643918381,0.5670585560156044,0.0625033019444815,0.0629999999996471
2024-07-11,Thursday,276,157798,2372.932,2424.638,2371.518,2415.9545,2.238580793718484,1.8130523757107255,0.8099115210843397,1.1952232429680112,0.0625150852910818,0.0620000000003528
2024-07-12,Friday,252,122583,2415.951,2418.338,2391.4455,2411.4995,1.1131227413138731,-0.1842545647655984,0.1655294227015017,0.7351137032275644,0.0624967424544602,0.0620000000003528
2024-07-15,Monday,276,132575,2408.7495,2439.8540000000003,2401.3885,2422.585,1.5969074409771646,0.5743851737177378,0.3596859523469095,0.6736790263547856,0.0525027776082047,0.0529999999998835
2024-07-16,Tuesday,276,148574,2422.572,2470.0565,2420.0045,2468.368,2.0660686245857764,1.890387571556173,0.914968432829851,0.8371607355071267,0.0524974492894457,0.0520000000001346
2024-07-17,Wednesday,276,180862,2468.358,2483.847,2451.4970000000003,2461.3865,1.3105878482780635,-0.2824347197610762,0.215502318392588,1.0045893990076182,0.0525340654007157,0.0520000000001346
2024-07-18,Thursday,276,145915,2461.4235,2475.056,2440.316,2441.34,1.4113784157825844,-0.8159302939945008,0.5781088082901438,0.7832517183944158,0.0533195518480208,0.0529999999998835
2024-07-19,Friday,252,173695,2441.382,2441.4335,2393.8175,2400.541,1.950370732642413,-1.6728639762232984,0.8577158938172024,0.9648767770002924,0.0525052701358964,0.0520000000001346
2024-07-22,Monday,276,142266,2411.586,2412.27,2383.8875,2395.873,1.1769225729457775,-0.6515629133690523,0.5536157843741778,0.8276418421019909,0.0525068058353178,0.0529999999998835
2024-07-23,Tuesday,276,130510,2395.84,2412.0745,2388.2715,2408.603,0.9935137571791056,0.5327150394016261,0.5361929168592187,0.6969365844271241,0.0524987821215439,0.0520000000001346
2024-07-24,Wednesday,276,152455,2408.6485,2432.044,2393.15,2398.7595,1.614764462311551,-0.4105621887128871,0.2542551550367682,0.8945404419526607,0.0525114249348442,0.0520000000001346
2024-07-25,Thursday,276,220400,2398.81,2400.075,2353.1760000000004,2363.8905,1.9550944009737927,-1.4557009517218942,0.7445681144587388,1.2575250754666512,0.0525107752079151,0.0529999999998835
2024-07-26,Friday,252,142177,2363.9385,2390.889,2355.932,2387.204,1.478760974534673,0.9841838101963954,0.6655462425265125,0.8356893104801814,0.052496513249652,0.0520000000001346
2024-07-29,Monday,276,147526,2397.145,2402.5505000000003,2369.585,2381.233,1.3751984131122752,-0.6637896330843486,0.4826864449196792,0.8194312469200243,0.0525036041539389,0.0529999999998835
2024-07-30,Tuesday,276,150418,2381.276,2412.9685,2376.561,2409.897,1.528907190934619,1.201918635219105,0.7861292316143623,0.7819678796174546,0.0525070328604325,0.0529999999998835
2024-07-31,Wednesday,276,175069,2409.9,2451.041,2403.9675,2445.8335,1.95333831279308,1.4910784679862277,0.7633488055912514,0.833019746835654,0.0525069995757843,0.0529999999998835
2024-08-01,Thursday,276,205119,2445.815,2462.392,2430.255,2445.934,1.313958741769092,0.0048654538466785,0.0037028969723416,1.1642549749560789,0.0524968500121154,0.0520000000001346
2024-08-02,Friday,252,267045,2445.976,2477.7935,2410.8845,2441.9825,2.7354724657968705,-0.1632681596221543,0.0596855430510036,1.6682967063481575,0.0525331654628557,0.0529999999998835
2024-08-05,Monday,276,362239,2441.0735,2458.9265,2364.335,2404.9275,3.8749959802521303,-1.4807419768392958,0.3821273581664334,1.8325731767946436,0.0525032402640636,0.0529999999998835
2024-08-06,Tuesday,276,233953,2404.955,2418.4225,2381.4935,2383.877,1.5355380869912365,-0.8764405155190005,0.5707709388285609,1.11156439038644,0.0525077585161832,0.0529999999998835
2024-08-07,Wednesday,276,182745,2383.8135,2407.1490000000003,2379.021,2384.8815,1.1799580797743032,0.0448021625852759,0.037969283276441,0.8507416551097765,0.0524981824790979,0.0520000000001346
2024-08-08,Thursday,276,181953,2384.9245,2427.9085,2383.3725,2424.685,1.8673966408580251,1.6671596941538345,0.8927721393928465,0.8905131358839333,0.0524947144592947,0.0520000000001346
2024-08-09,Friday,252,149641,2424.6090000000004,2437.1580000000004,2416.9195,2430.895,0.8347119061259107,0.2592582969047629,0.3105961410183306,0.7015657713663995,0.0524994032621664,0.0520000000001346
2024-08-12,Monday,276,135051,2428.018,2476.118,2423.915,2475.621,2.1500252469298,1.96057030878684,0.9118824588625192,0.6749628944018604,0.0479759825327505,0.0499999999997271
2024-08-13,Tuesday,276,143581,2475.665,2477.048,2458.5775,2464.144,0.746082365748189,-0.4653699107108486,0.6237513873473806,0.7637676097358388,0.0446007784941025,0.0450000000000727
2024-08-14,Wednesday,276,171230,2464.189,2480.1955,2438.08,2449.4925,1.7091018586642457,-0.5964031168063819,0.3489570348209104,0.9468038226854972,0.0445988917306076,0.0450000000000727
2024-08-15,Thursday,276,165237,2449.4805,2470.1795,2432.1785,2457.383,1.551390182530549,0.3226194288952164,0.207955053814364,1.007465805367049,0.0446053320348171,0.044999999999618
2024-08-16,Friday,252,163742,2457.3975,2509.851,2450.7795,2507.905,2.403823557238909,2.0553247897419817,0.8550231499115427,0.9499615401387044,0.0446072826159077,0.0450000000000727
2024-08-19,Monday,276,149181,2506.512,2507.572,2485.692,2503.634,0.8729262018294791,-0.1148209144819455,0.1315356489945012,0.7777196192211,0.0499999388229534,0.0500000000001819
2024-08-20,Tuesday,276,163448,2503.644,2531.758,2497.373,2513.054,1.3733981348785915,0.3758521578946469,0.2736658426639499,0.936187163125775,0.049999694991765,0.0500000000001819
2024-08-21,Wednesday,276,157322,2513.066,2520.032,2493.784,2512.873,1.0444612278388432,-0.0076798619693934,0.0073529411764611,0.8699302431712266,0.0500062290076347,0.0500000000001819
2024-08-22,Thursday,276,160053,2512.822,2514.791,2470.89,2487.654,1.747079578259037,-1.0015830806957329,0.5732899022801292,0.8190463778924437,0.0500306272160399,0.0500000000001819
2024-08-23,Friday,252,157946,2487.664,2518.44,2486.532,2512.447,1.2826491037374783,0.9962358260601256,0.7767017675818112,1.006429775355926,0.0500035143558148,0.0500000000001819
2024-08-26,Monday,276,146729,2515.983,2527.089,2508.726,2515.591,0.7298538980589229,-0.0155803914414477,0.0213472744105148,0.6043698790432783,0.0399997553367201,0.0399999999999636
2024-08-27,Tuesday,276,155129,2515.592,2529.121,2503.516,2525.349,1.0178518615101342,0.3878609885863868,0.3810583870337846,0.6805226872774958,0.0400001825594833,0.0399999999999636
2024-08-28,Wednesday,276,154359,2525.303,2525.893,2493.578,2508.19,1.2796484223873357,-0.6776612549068302,0.5295683119294383,0.7780963442803527,0.0400192845845,0.0399999999999636
2024-08-29,Thursday,276,154761,2508.16,2528.749,2503.638,2519.695,1.0011721740239807,0.4598988900229773,0.4593604396479776,0.7458486283983147,0.040036757486499,0.0399999999999636
2024-08-30,Friday,252,167115,2519.68,2526.994,2494.166,2503.422,1.3028638557277106,-0.6452406654813235,0.4952479590593342,0.7430568068312721,0.0399996015671704,0.0399999999999636
2024-09-02,Monday,233,100404,2503.063,2507.39,2490.057,2497.322,0.6924715838155125,-0.2293589893662279,0.3312179080366906,0.5566895461426102,0.0400117732558138,0.0399999999999636
2024-09-03,Tuesday,276,190427,2497.327,2506.327,2473.362,2493.303,1.3200113561419928,-0.1611322826366087,0.1220688609130994,0.8316389375528955,0.0400022518410316,0.0399999999999636
2024-09-04,Wednesday,276,165782,2493.28,2500.366,2471.94,2495.909,1.1401046011679363,0.1054434319450645,0.0924857524801207,0.7495243882504392,0.040036662606579,0.0399999999999636
2024-09-05,Thursday,276,168528,2495.907,2523.654,2493.839,2517.362,1.19455572663565,0.8596073491520287,0.719604226060704,0.7114241537895744,0.0400123313595022,0.0399999999999636
2024-09-06,Friday,252,235036,2517.357,2529.305,2485.135,2497.62,1.754618037886546,-0.7840365907576908,0.4468417477926251,1.0506404296326315,0.0400106171201048,0.0399999999999636
2024-09-09,Monday,276,161109,2496.9515,2507.7815,2485.5825,2506.8935,0.8890441003760012,0.3981655230387937,0.447858011622144,0.6337073930314037,0.037000061016533,0.0369999999998071
2024-09-10,Tuesday,276,148960,2506.8955,2518.9285,2500.1325,2518.7585,0.7497719789277326,0.4732147789965648,0.6311449244519927,0.5507990841397548,0.0370003061099556,0.0369999999998071
2024-09-11,Wednesday,276,193399,2518.7185,2529.1395,2500.9245,2511.9815,1.1202125207719775,-0.2674772905348525,0.2387737019315982,0.7601137946078247,0.0370049423393734,0.0369999999998071
2024-09-12,Thursday,276,195061,2511.8835,2560.1705,2511.0525,2558.5025,1.9554250824132728,1.8559379843850297,0.9491225212752916,0.9062412868410208,0.0370000607312048,0.0369999999998071
2024-09-13,Friday,252,173048,2558.4985,2586.1995,2556.8605,2579.1475,1.1467272699202264,0.8070749308627831,0.7038072190599673,0.7327081290000376,0.0370000000000009,0.0369999999998071
2024-09-16,Monday,276,139437,2579.2495,2589.7315,2575.3655,2583.7385,0.5569837272431375,0.1740428756504569,0.3124738967005455,0.5672816184769319,0.0369999999999994,0.0369999999998071
2024-09-17,Tuesday,276,164905,2583.7765,2587.0365,2560.7415,2574.1305,1.017696383568783,-0.3733295043127659,0.3668378018634609,0.7329563700202373,0.037004505875907,0.0369999999998071
2024-09-18,Wednesday,276,254165,2574.0985,2600.2175,2546.9085,2559.3195,2.0709774703648574,-0.5741427532784777,0.2772327374364566,1.260286895182696,0.037190963600021,0.0369999999998071
2024-09-19,Thursday,276,209070,2559.3095000000003,2595.0425,2550.9735,2587.3625,1.72190975729977,1.096115964091091,0.6365699244366768,0.8059544791866948,0.0370022556849334,0.0369999999998071
2024-09-20,Friday,252,185240,2587.3345,2625.8345,2584.7935,2622.1775,1.5862270610931892,1.346675507167699,0.8489802880046711,0.768936556198583,0.036999800915787,0.0369999999998071
2024-09-23,Monday,276,162037,2620.2815,2634.9615000000003,2613.8785,2626.3805,0.8046082071716545,0.2327612510335305,0.2892852060902151,0.601393635968408,0.03704658137969,0.0369999999998071
2024-09-24,Tuesday,276,201463,2626.3755,2664.4465,2622.6045,2658.2835,1.593146143801604,1.214906246269808,0.7625830505233934,0.7561260472120074,0.0370362908119937,0.0369999999998071
2024-09-25,Wednesday,276,188269,2658.2435,2670.6825,2649.7825000000003,2656.3355,0.7862334658205554,-0.0717767202289745,0.091291866028705,0.7067847092771745,0.0370899750744714,0.0369999999998071
