,ORIGINAL,ORIGINAL,TUNED,TUNED
,close,trough,close,trough
xt,,,,
2025-10-10,-482.30000000010114,-8195.999999999924,3817.3999999999487,-3648.300000000054
2025-10-13,16676.84999999999,-120.0,18634.34999999983,-90.0
2025-10-14,-275.84999999996944,-4248.049999999948,-4048.5999999999913,-5634.849999999951
2025-10-15,-5424.049999999967,-7598.799999999977,-1848.1500000000815,-4022.900000000093
2025-10-16,17563.49999999977,-5795.200000000066,14497.150000000323,-7124.499999999905
2025-10-17,1844.4500000003463,-7348.199999999888,5859.150000000223,-8861.100000000086
2025-10-20,5169.299999999861,-5789.999999999945,12950.849999999897,-6181.70000000019
2025-10-21,18583.30000000044,-3809.399999999776,24643.40000000017,-4312.799999999974
2025-10-22,-2523.8999999998705,-13532.099999999951,-1195.049999999885,-13517.099999999951
2025-10-23,7936.1000000000095,-815.5000000000218,12987.499999999996,-105.0
2025-10-24,-616.900000000056,-2418.400000000005,-5982.150000000005,-5982.150000000005
2025-10-27,14716.950000000292,-2936.799999999992,2979.350000000109,-7357.900000000025
2025-10-29,2319.0000000001182,-5099.999999999953,-1535.099999999924,-5167.799999999967
2025-10-30,8558.300000000076,-7616.699999999973,-3771.699999999948,-9613.499999999947
2025-11-03,-991.1499999999942,-991.1499999999942,-5945.850000000068,-6813.099999999993
2025-11-04,-3548.899999999981,-7489.899999999938,-9631.30000000004,-9631.30000000004
2025-11-05,1558.7999999999956,-1509.7000000000153,4053.850000000144,-1932.4999999998815
2025-11-06,3297.90000000014,-1524.699999999999,5321.699999999915,-1861.649999999987
2025-11-07,-4813.44999999999,-4813.44999999999,-9839.300000000096,-9839.300000000096
2025-11-10,14429.750000000126,-197.70000000006257,25636.449999999964,-105.0
2025-11-11,-2023.9999999997744,-5244.79999999977,-5958.950000000099,-5958.950000000099
2025-11-12,8536.299999999868,-120.0,7707.00000000024,-5178.299999999952
2025-11-13,6525.199999999972,-2363.100000000075,-408.65000000003783,-5114.400000000092
2025-11-14,5071.549999999956,-3838.1999999999753,10181.349999999971,-5485.799999999996
2025-11-17,4263.700000000084,-6825.899999999967,-1429.0499999998738,-8988.499999999967
2025-11-18,-9390.249999999947,-10763.69999999992,-12611.499999999982,-12611.499999999982
2025-11-19,-534.2000000000335,-801.3999999999978,-7377.499999999922,-7377.499999999922
2025-11-20,-4804.7499999999,-7277.699999999924,-6081.199999999721,-6081.199999999721
2025-11-21,-10262.94999999998,-10262.94999999998,-10145.849999999931,-10145.849999999931
2025-11-24,939.4000000000906,-2914.5999999998767,4074.6000000000968,-7988.999999999949
2025-11-25,-4796.149999999921,-5442.949999999848,-8692.049999999956,-8692.049999999956
2025-11-26,-7805.600000000028,-7805.600000000028,-6831.949999999964,-8800.399999999965
2025-11-28,1779.8500000001916,-2970.1499999999323,-2693.199999999892,-3708.149999999907
2025-12-01,-9194.049999999948,-9194.049999999948,-12751.399999999834,-12751.399999999834
2025-12-02,-7758.000000000178,-7758.000000000178,-2246.350000000377,-2700.7000000003245
2025-12-03,-9718.399999999816,-9718.399999999816,-7023.649999999911,-7045.499999999876
2025-12-04,-245.34999999994034,-4571.499999999996,-3013.399999999914,-6049.199999999964
2025-12-05,3097.2999999996537,-1046.6000000000495,7456.100000000148,-2124.500000000029
2025-12-08,-916.4000000004089,-4229.900000000191,-3451.0500000002176,-6083.40000000002
2025-12-09,-1174.4999999998763,-4401.799999999923,-2342.8999999998305,-4742.399999999852
2025-12-10,-6353.299999999832,-6353.299999999832,-3795.199999999844,-3795.199999999844
2025-12-11,5102.100000000177,-5793.09999999994,126.05000000021028,-5570.799999999879
2025-12-12,5213.600000000064,-559.7999999999192,14069.199999999815,-2507.49999999996
2025-12-15,173.3999999999687,-3611.899999999918,-2483.449999999724,-3957.4999999997744
2025-12-16,-5727.950000000059,-5809.899999999991,-9273.100000000006,-9273.100000000006
2025-12-17,-6327.04999999985,-7050.599999999889,-7241.800000000061,-7241.800000000061
2025-12-18,-2273.700000000259,-3943.9000000001615,-5731.149999999983,-5731.149999999983
2025-12-19,1774.3500000001625,-1503.1999999999352,461.85000000004584,-3279.399999999965
2025-12-22,13501.100000000428,-120.0,20130.50000000039,-105.0
2025-12-23,-2274.70000000019,-3028.1000000000968,-5581.300000000014,-6741.800000000094
2025-12-24,10245.650000000229,-3395.200000000037,3522.549999999952,-3119.9000000000924
2025-12-26,-1483.250000000295,-5455.9000000001215,-4691.850000000344,-8080.8000000000975
2025-12-29,28157.699999999957,-4874.100000000013,17455.55000000001,-4581.599999999984
2025-12-30,-3150.3000000001302,-5469.800000000043,-9035.45000000004,-10551.600000000028
2025-12-31,-2756.999999999767,-3493.8999999997686,-4602.599999999988,-10354.500000000076
2026-01-02,4502.299999999945,-1076.4999999999854,4950.999999999654,-1604.9000000000378
2026-01-05,3642.69999999999,-3606.499999999971,2491.4499999998006,-7086.800000000047
2026-01-06,-4085.950000000026,-8479.699999999997,-5735.35000000002,-10129.099999999991
2026-01-07,-4109.500000000004,-6877.700000000048,-5458.250000000229,-7898.100000000075
2026-01-08,5386.349999999788,-1594.4000000000851,-6707.749999999945,-10553.39999999994
2026-01-09,-45.34999999966749,-6760.899999999776,4601.50000000012,-4654.700000000055
2026-01-12,6119.949999999812,-315.5500000000902,2699.9000000001324,-2591.050000000061
2026-01-13,-9169.70000000008,-9169.70000000008,-7566.349999999969,-9682.099999999966
2026-01-14,-2844.849999999864,-2844.849999999864,-6866.399999999823,-8063.54999999985
2026-01-15,-5781.700000000161,-8858.800000000167,-4345.600000000108,-5904.500000000226
2026-01-16,-7388.100000000035,-7388.100000000035,-8715.450000000175,-8715.450000000175
2026-01-19,-4759.700000000044,-5925.100000000031,-4599.500000000175,-4701.700000000052
2026-01-20,14887.69999999988,-120.0,21140.64999999991,-105.0
2026-01-21,-9512.40000000023,-12123.60000000009,-6262.600000000388,-8873.800000000247
2026-01-22,11264.999999999622,-6657.400000000125,30709.299999999435,-4145.800000000032
2026-01-23,1683.9500000002736,-2598.9999999999272,713.850000000155,-4283.500000000036
2026-01-26,-10219.599999999904,-10219.599999999904,-18830.70000000019,-18830.70000000019
2026-01-27,73.95000000017171,-9895.89999999984,23507.05000000007,-9398.199999999822
2026-01-28,17201.69999999973,-120.0,30099.700000000023,-105.0
2026-01-29,-22048.599999999693,-34207.49999999993,-1260.199999999535,-30944.09999999993
2026-01-30,15432.799999999925,-610.2000000000808,80702.19999999975,-75.0
2026-02-02,-3193.2499999999127,-9057.799999999936,22490.60000000011,-15.0
2026-02-03,-8097.050000000105,-20715.90000000007,1699.5499999998792,-15625.400000000176
2026-02-04,-8749.299999999745,-13710.499999999814,-24799.4499999998,-24799.4499999998
2026-02-05,219.89999999980137,-29107.800000000145,468.6499999995867,-15952.300000000378
2026-02-06,43313.199999999866,-105.0,44605.80000000003,-75.0
2026-02-09,-5068.249999999694,-14523.399999999776,-10973.29999999984,-18094.399999999805
2026-02-10,-12553.600000000077,-12553.600000000077,-17008.149999999845,-17008.149999999845
2026-02-11,-5185.699999999884,-5185.699999999884,-3352.8500000004933,-3467.100000000548
2026-02-12,-8880.199999999946,-12144.19999999986,-254.90000000000146,-11837.499999999884
2026-02-13,2491.3499999998967,-8029.900000000009,5589.550000000232,-10977.39999999995
2026-02-16,-5468.499999999654,-5769.349999999708,-9798.549999999708,-9798.549999999708
2026-02-17,-3114.949999999866,-7507.400000000089,4553.399999999754,-4229.800000000134
2026-02-18,14416.700000000696,-2415.70000000015,13122.950000000124,-4444.20000000007
2026-02-19,-6201.999999999931,-6201.999999999931,7345.799999999777,-105.0
2026-02-20,-1047.2000000002263,-2497.100000000152,-800.9000000000051,-7596.100000000122
2026-02-23,-7810.399999999914,-10960.999999999824,-5841.749999999869,-8727.199999999877
2026-02-24,8358.74999999957,-919.0000000001746,9221.149999999889,-75.0
2026-02-25,-7708.500000000073,-7708.500000000073,-8400.950000000015,-8998.500000000065
2026-02-26,-4089.799999999719,-4251.399999999936,-4838.499999999571,-6020.199999999786
2026-02-27,4147.150000000169,-7945.299999999963,3074.649999999834,-9468.100000000268
2026-03-02,9985.6,-120.0,-22137.64999999985,-22137.64999999985
2026-03-03,25494.14999999992,-10877.500000000007,25414.400000000267,-6180.499999999851
2026-03-04,-9919.150000000333,-13146.900000000318,-16502.30000000011,-16502.30000000011
2026-03-05,-5342.749999999774,-9213.6999999998,-6885.849999999758,-13860.499999999993
2026-03-06,12695.900000000252,-4621.199999999932,6773.999999999858,-4949.850000000002
2026-03-09,3538.399999999907,-11521.000000000102,1138.9499999999937,-10218.300000000032
2026-03-10,-7889.750000000164,-8652.800000000156,-5252.650000000089,-6632.6000000001
2026-03-11,-5144.45000000003,-7319.099999999933,-3314.8000000001084,-8776.90000000003
2026-03-12,7869.900000000256,-3019.800000000017,-6913.299999999985,-14486.399999999932
2026-03-13,7652.349999999591,-595.0500000000684,-1473.800000000214,-8487.450000000026
2026-03-16,-9126.000000000024,-11315.40000000002,-13837.649999999969,-13837.649999999969
2026-03-17,-5300.750000000313,-9217.10000000013,-7766.55000000001,-9499.550000000036
2026-03-18,-7548.400000000289,-7548.400000000289,-6259.900000000383,-8480.100000000166
2026-03-19,26007.900000000085,-3082.900000000078,15967.349999999984,-4314.100000000122
2026-03-20,217.79999999991924,-14914.999999999976,-11304.04999999992,-15908.599999999908
2026-03-23,21478.849999999937,-90.0,26322.749999999825,-60.0
2026-03-24,4046.349999999733,-13998.90000000015,11868.94999999992,-15182.200000000044
2026-03-25,-15785.250000000247,-15785.250000000247,-885.7000000002736,-10567.650000000358
2026-03-26,224.1500000003034,-5563.999999999709,22340.10000000053,-4241.199999999946
2026-03-27,8744.100000000002,-10940.699999999844,11909.950000000024,-9942.599999999957
2026-03-30,3235.3500000002205,-2670.4999999999745,2347.450000000113,-5770.60000000002
2026-03-31,7585.700000000175,-105.0,5319.000000000022,-10546.600000000006
2026-04-01,7009.450000000128,-8666.19999999995,5082.700000000019,-9585.199999999964
2026-04-02,28388.24999999994,-90.0,19055.399999999656,-60.0
2026-04-06,1679.9000000002015,-120.0,-3884.000000000018,-6738.499999999967
2026-04-07,1615.1499999999903,-4764.100000000028,-7618.250000000018,-12416.300000000048
2026-04-08,20200.100000000315,-6802.099999999897,16209.850000000184,-8204.199999999742
2026-04-09,7183.300000000076,-4384.499999999949,10431.799999999928,-5353.599999999984
2026-04-10,-3328.899999999954,-3328.899999999954,-9115.050000000068,-10898.800000000005
2026-04-13,-4976.34999999998,-5987.599999999969,-3453.100000000089,-8425.200000000077
2026-04-14,-2074.7500000002,-6980.60000000018,-4115.650000000191,-10674.200000000175
2026-04-15,-923.2500000003492,-4773.05000000037,3972.499999999851,-5353.300000000134
2026-04-16,-6175.399999999605,-7593.0999999997875,-6778.00000000016,-8354.300000000003
2026-04-17,7748.449999999953,-3308.3999999998377,4244.249999999825,-6812.599999999966
2026-04-20,-2060.000000000131,-4399.250000000095,356.59999999976935,-3781.750000000044
2026-04-21,3972.0999999998858,-3610.4999999998763,8642.6499999995,-105.0
2026-04-22,-8148.950000000128,-8491.900000000118,-8380.150000000052,-8380.150000000052
2026-04-23,-10597.349999999984,-13889.699999999944,-5870.1500000000415,-9162.5
2026-04-24,-3210.1499999997977,-5242.599999999831,-669.6499999999396,-8467.70000000003
2026-04-27,635.0499999998865,-4085.3000000000175,-3152.999999999978,-5790.500000000011
2026-04-28,12567.250000000626,-299.099999999984,25416.00000000071,-105.0
2026-04-29,5398.20000000011,-3679.8999999999505,9692.550000000116,-5592.899999999896
2026-04-30,8329.599999999959,-120.0,4908.1000000000095,-5953.899999999863
2026-05-01,-3624.6000000002605,-3624.6000000002605,-2925.7500000001564,-3895.6000000001695
2026-05-04,9419.199999999932,-3816.3999999999614,22209.600000000224,-3801.3999999999614
2026-05-05,-1050.0999999999076,-3227.899999999936,9523.400000000398,-1314.9999999999743
2026-05-06,18886.69999999986,-120.0,33728.59999999982,-105.0
2026-05-07,-9082.800000000138,-9082.800000000138,-4524.700000000423,-4524.700000000423
2026-05-08,-8622.999999999753,-8943.099999999726,-10739.799999999928,-11087.899999999843
2026-05-11,-9024.70000000015,-9024.70000000015,-11000.500000000156,-11000.500000000156
2026-05-12,4002.900000000067,-120.0,16773.40000000049,-105.0
2026-05-13,1184.6000000003403,-3100.299999999679,1672.2000000001535,-4312.499999999887
2026-05-14,-9474.499999999876,-13255.099999999897,-11084.999999999947,-13843.599999999944
2026-05-15,9356.800000000134,-1062.5999999999767,23510.30000000025,-90.0
2026-05-18,3616.000000000098,-3648.100000000049,1957.100000000169,-7109.199999999943
2026-05-19,8041.7999999998065,-2428.4000000001,14848.699999999706,-4491.700000000161
2026-05-20,-4038.8999999999,-12760.599999999988,-2822.2999999999997,-12679.700000000055
2026-05-21,-3020.39999999986,-4142.999999999982,-10274.49999999981,-10274.49999999981
2026-05-22,-9120.599999999991,-10621.599999999984,-7038.599999999955,-8198.099999999922
2026-05-25,-5905.300000000148,-6668.000000000222,-4784.000000000109,-5014.100000000242
2026-05-26,2230.9000000001324,-1794.700000000088,4652.9000000000415,-3266.300000000116
2026-05-27,15430.30000000001,-487.3000000000648,25331.099999999875,-1286.3000000000393
2026-05-28,8787.099999999758,-2793.8000000000866,10977.199999999626,-3602.2000000001244
2026-05-29,7014.800000000192,-1367.4999999999054,5011.900000000031,-2802.5999999998967
2026-06-01,9352.300000000128,-968.2999999999229,18746.40000000008,-1224.7999999999702
2026-06-02,-3141.000000000145,-4876.000000000124,-5554.59999999994,-5554.59999999994
2026-06-03,1710.999999999898,-4093.200000000023,6083.599999999839,-5405.3000000000575
2026-06-04,-774.9999999999782,-6317.900000000143,-7334.299999999923,-7539.1999999999825
2026-06-05,-108.40000000005239,-9617.20000000006,-9450.100000000117,-10906.900000000109
2026-06-08,-6291.899999999965,-7542.499999999876,-5406.300000000378,-6389.800000000232
2026-06-09,-7268.699999999968,-10507.29999999998,-4422.999999999778,-6242.19999999975
2026-06-10,-2973.799999999916,-8678.499999999967,9126.199999999924,-10715.19999999992
2026-06-11,-5028.100000000019,-11535.100000000051,20786.10000000012,-12444.400000000003
2026-06-12,-11487.2000000001,-11487.2000000001,-12775.100000000206,-13560.900000000194
2026-06-15,-1726.7000000001426,-5979.700000000092,27.700000000000728,-7268.400000000118
2026-06-16,-535.0000000001055,-3041.900000000121,-4096.100000000028,-6174.300000000076
2026-06-17,-3666.3999999995904,-8011.7999999998065,-11975.199999999772,-11975.199999999772
2026-06-18,12865.000000000076,-1050.9999999999454,12097.900000000023,-7626.8999999999105
2026-06-19,9854.699999999888,-120.0,10581.999999999876,-105.0
2026-06-22,-400.8000000000502,-460.8999999999578,-8243.200000000164,-8243.200000000164
2026-06-23,1540.7999999999663,-3927.500000000037,4979.39999999971,-1747.8000000000177
2026-06-24,14450.500000000353,-3695.3999999999705,14390.700000000284,-8279.99999999995
2026-06-25,-2099.699999999917,-8158.699999999919,-9246.099999999937,-12626.39999999994
2026-06-26,10908.500000000207,-1335.699999999999,13942.200000000135,-2978.500000000025
2026-06-29,-4632.700000000092,-5851.500000000089,-5826.7999999999865,-9108.399999999983
2026-06-30,10394.300000000045,-120.0,9977.80000000002,-3684.1000000000004
2026-07-01,-9292.799999999968,-9292.799999999968,-4511.099999999991,-9480.500000000004
2026-07-02,1258.7000000001572,-2968.799999999963,11245.500000000307,-5092.799999999967
2026-07-03,-3053.7999999998683,-3053.7999999998683,-929.2999999999047,-3789.399999999965
2026-07-06,1819.199999999932,-120.0,695.5999999998276,-5036.400000000118
2026-07-07,-2667.800000000057,-6279.400000000151,-67.10000000030414,-8258.600000000151
2026-07-08,4014.8999999998287,-1052.9999999998981,-4506.000000000226,-8072.899999999852
2026-07-09,2057.2999999999174,-2544.400000000027,1069.7999999999374,-5619.69999999999
2026-07-10,-2714.700000000108,-6120.499999999975,90.09999999998035,-6023.799999999945
2026-07-13,9547.199999999995,-4097.899999999963,7163.999999999984,-6579.499999999969
2026-07-14,7778.599999999891,-625.3000000000302,15432.200000000008,-2758.4000000000237
2026-07-15,-10380.900000000043,-10380.900000000043,-9954.800000000028,-9954.800000000028
2026-07-16,-3857.0999999999694,-4518.4000000000015,3705.0000000001055,-4643.599999999977
2026-07-17,648.3000000000138,-5684.399999999951,-6145.399999999956,-7481.299999999965
2026-07-20,1842.100000000095,-996.3999999999633,-5684.599999999984,-5684.599999999984
2026-07-21,3278.500000000098,-2193.5999999998894,11083.600000000157,-2041.199999999868
2026-07-22,-1428.1999999999937,-1451.9999999999636,-3975.7000000000553,-7241.100000000042
2026-07-23,7133.79999999995,-2435.200000000092,9592.800000000005,-3804.80000000001
2026-07-24,-2112.099999999988,-3523.5000000000077,-2049.799999999963,-5158.500000000011
2026-07-27,1026.5999999998476,-2611.400000000018,2262.1999999999807,-2596.400000000018
2026-07-28,-2391.599999999995,-3883.8999999999887,-128.09999999995307,-3990.3999999999614
2026-07-29,-3872.800000000121,-6434.800000000081,-3943.600000000064,-8248.800000000003
2026-07-30,6631.299999999896,-1531.399999999987,-2031.3000000001048,-5558.000000000075
2026-07-31,12605.199999999852,-713.7000000000771,18123.899999999863,-1953.900000000016
